Position,Move,Depth,Score
8/p1r2bk1/4p1pp/2p1Rp2/1P1r4/P5P1/1R5P/5BK1 w - - 0 32,e5c5,16,-155
q3r1k1/p4ppp/2B3n1/1P2P1b1/1B6/1P3P2/PQ3P1P/5K1R b K - 0 19,a8d8,13,+214
1b1kr1r1/1b5Q/p2q4/1p1P4/1Pp3B1/P7/7p/4RR1K w - - 2 36,e1e8,13,+347
2k5/2p4p/1pr2pn1/4p3/8/K2B1PB1/P5PP/7R w - - 1 30,h1d1,1,+4662
q1rknr2/p1p2p1p/1p1p2p1/3n4/6P1/QP5P/P1PPP3/R2KNRN1 b kq - 0 10,c7c5,19,+4
8/pk1p4/1pbQ4/7P/3Bp3/2q5/P1P2P2/2KB2r1 b - - 2 25,c3c4,10,-571
1qrnk1r1/p2p1p1p/1p2pN2/2p5/2PnPP2/1P2N3/P2P1K1P/Q1R4R b kq - 1 17,e8e7,13,+304
rknqnrb1/p2p3p/p1p3p1/4bp2/8/6P1/1PPPP2P/RKNQNRBB w KQkq - 0 7,e1d3,16,+129
rb2q1k1/pbpp1pp1/1pn3n1/4p3/8/2PP1PP1/PP2P2P/R1BNQKRN w KQ - 0 7,h2h4,10,+411
qb2r2k/p1p3pp/1p6/8/2PB4/1P1b2P1/P3P2P/2RNKQ2 w Q - 0 17,d1e3,19,+76
3qrbkr/1b1n1ppp/pp1p2n1/2pPp2N/4P3/1P1B4/P1PN1PPP/B2QR1KR b KQkq - 5 10,b6b5,16,+107
rkrnbq1b/1pp2ppp/p3p3/3p4/3P2n1/2N1P3/PPPN1PPP/RKR1BQ1B w KQkq - 2 6,h2h3,19,+70
bnrnk1qr/pp1pppbp/2p3p1/8/2B1P3/2N1N3/PPPP1PPP/B1R1K1QR b KQkq - 3 4,b7b5,19,-12
brnkqbnr/p1pp2pp/8/1p2pp2/4P3/1B6/PPPP1PPP/BRNKQ1NR w KQkq - 0 4,b3d5,16,-175
2kr1r2/bbpp2pn/p1n1p2p/5p2/Q1PP4/4NNP1/P3PP1P/B1R1KR2 w KQ - 3 18,d4d5,1,+6939
3B4/8/8/5kp1/2b2p2/5P1p/5K1P/8 w - - 23 82,d8c7,10,-6
rkq1n1br/pp3pbp/2n3p1/3p4/3B4/2N2PP1/PPP3BP/RKQ1N2R w KQkq - 1 9,d4g7,13,+260
2b3r1/3n4/p3kpp1/1p2b2p/8/6N1/PP3PPP/RBB2RK1 w - - 0 21,a2a4,1,+8893
2q2rkr/1ppbbppp/p3p3/3p4/3P4/2N1PB2/PPP2RPP/2Q3KR b Kkq - 2 13,c7c6,13,-282
qnrb1nkr/p3pppp/1pb5/8/P2pN3/2N2B2/1PP2PPP/Q1R1B1KR b KQkq - 0 7,d4c3,1,-6612
8/1kp5/3p4/8/1pQ2P2/1PbPK2q/8/2R5 w - - 9 41,e3f2,7,0
rkn1bb2/ppp1pp1p/2np4/6r1/3q2P1/3N1B2/PPPPP2P/RK1NB1RQ b KQq - 1 6,g5g8,19,+89
r2qnk1r/pb2pppp/3b1n2/2pp4/P7/1P1N1N2/1BP1PPPP/RB1Q1K1R w KQkq - 4 8,c2c4,19,-53
8/p6p/2p3p1/2P5/4kPpP/6n1/3K4/3R4 w - - 0 37,d2e1,16,-126
2rq2kr/pppb1pb1/2np2p1/4p3/2P1P2P/1NN3Q1/PPPB1P2/2R3KR b KQkq - 2 11,d8f8,16,-115
rbbq1rk1/pp2pppp/2p2n1n/3p4/3P4/4PN2/PPP1QPPP/RBB1NRK1 w - - 5 6,c2c4,19,-9
3r1r2/1p4pk/p2bb2q/4p3/3pQ2P/n1P3P1/R2NNP2/4K1R1 b K - 1 23,e6f5,1,-9158
bnqrkr1b/ppp1pppp/5n2/3p4/2P5/1P6/P2PPPPP/BNQRKRNB w KQkq - 0 3,a1f6,19,+50
bnnqrrk1/pppp1ppp/8/2b1p3/2B1P3/3N1Q2/PPPP1PPP/BN2R1KR b KQ - 5 4,b7b5,13,-274
nr3r2/p1k1b2p/1pp3p1/4p3/1q2Pn2/4N3/PPPN1BPP/1K1RR1Q1 w - - 2 17,g1f1,13,+223
qr1nk1rn/pbp2pbp/1p1p2p1/4p3/3PP3/2PBBPN1/PP4PP/QR1NK1R1 b KQkq - 1 7,d8e6,16,+106
1k1rnrqb/p1pppppp/1pb5/8/8/BPNN1PP1/P1PPP2P/R2K1RQ1 b KQ - 2 7,d7d6,19,-97
5rk1/3p1pp1/1pbq1b1p/p1p1p2P/2P1P3/1PBB2Q1/P2PKPP1/3R4 w - - 4 19,a2a4,13,-6
q1kr4/pp1p3R/2p1n3/4p3/8/1P2P1B1/P1PP4/5K1b w - - 0 20,h7h1,1,-10808
n1r1krb1/3qp2p/Qpp3p1/2b2p2/N4P2/4P1P1/PP1P3P/N1R1KR1B b KQkq - 1 12,c5b4,16,+172
brqknrnb/p3pppp/1p6/2pp4/7P/1P1P4/P1P1PPP1/BRQKNRNB w KQkq - 0 4,g2g3,19,-20
1r1q4/Qp1k3p/2pp1p2/4p1p1/4P3/1P3P2/1PPP2PP/R5K1 w - - 0 19,b3b4,16,+146
qrk1rn1b/3bnp1p/1pppp1p1/6B1/p3P3/P1NP1N2/1PP2PPP/QR3RKB b q - 5 12,c6c5,19,+84
r3k1r1/pppqpp2/nn4p1/2bP3p/8/NNP1Q1P1/PP5P/2KR2R1 w kq - 0 18,b3c5,19,-74
bqrn1rk1/pp4pp/2p1p3/P2p2P1/1P6/2PPP1bB/1BK5/1QRN3R b - - 0 16,b7b6,13,-304
4rq2/1pknp1bp/2p3p1/4p3/5P2/2R3P1/2PP3P/6KB b - - 1 18,e5f4,1,-12566
r1k1rnbb/pp2p2p/2pqn3/5B2/3PQP2/2P3P1/PP5P/R1K1RNB1 w KQkq - 3 11,a2a4,19,-86
b1rnkrqb/p1pppppp/1pn5/8/8/1P4P1/P1PPPP1P/BNRNKRQB w KQkq - 0 3,c2c4,19,+23
1kbbnqr1/rpp2n1p/3p4/3Pp1p1/4Pp2/1N3P2/PPP3PP/RK1B1QRN b KQk - 1 9,c7c6,1,-1864
3r1k2/4n1p1/8/3P4/3RB3/4P1P1/p4PK1/r7 w - - 0 49,d4a4,1,-9597
brqbknnr/p1pp2pp/1p3p2/4p3/4P3/4NN2/PPPP1PPP/BRQBK2R w KQkq - 0 4,d2d4,19,+32
b1qrkrnb/pppppp1p/2n3p1/8/4P3/2N5/PPPP1PPP/B1QRKRNB w KQkq - 2 3,g1e2,19,-5
br1knrqb/ppp3pp/3n4/4pp2/6P1/1P6/P1PP1PBP/BRNKNRQ1 w KQkq - 0 6,a1e5,13,+240
3r1r2/p1pk1q2/Qn2pb2/N1pp3p/7P/4P2R/P1PP2P1/3K1R2 w - - 2 22,h3f3,8,0
2k5/p1pq4/1p2p3/3p1p2/3PnPpK/P7/8/3R4 w - - 2 41,h4h5,1,-12168
brkbrnnq/p1p2ppp/8/1p2p3/4N3/1P6/PBPP1PPP/1RKBR1NQ b KQkq - 0 5,f8d7,19,-6
5rk1/p4p1p/1pq1p1p1/8/5n1n/1P1P1P2/PNP2Q1P/6RK b - - 0 23,h4f3,1,-9151
bbqrknrn/p2ppppp/8/1pp5/4P3/6N1/PPPP1PPP/BBQRKNR1 w KQkq - 0 3,b2b4,19,-28
b3rrk1/p4npp/1qp2p2/8/1P2PpP1/5P2/P5NP/Q2BRR1K b - - 0 19,b6b4,19,+12
4r2k/6p1/1p5p/pQb5/P6P/5PP1/4qPK1/5R2 w - - 7 36,b5d7,1,-5436
r4kqr/pb1pb1pp/np1n1p2/2pPp3/4P3/P1N1BP2/1PP1BQPP/R3NK1R b KQkq - 1 9,g7g5,16,+151
1rkbnr1n/p1ppp3/1p6/q7/4Npp1/1PPP1P2/1BB3PP/R1K2RQ1 b Kkq - 4 12,a5h5,16,+102
nbbrqnkr/p2ppppp/1p6/2p5/3PP3/2P5/PP3PPP/NBBRQNKR b KQkq - 0 3,h7h5,19,+88
4r1k1/2p3p1/8/1p4p1/3Q3p/1P1P1P1P/P1Pqr1P1/2R3RK w - - 8 31,g1d1,16,+168
rq2k1r1/p5pp/2p2p2/1p6/3Pnn2/1b4N1/1P2PPPP/RK3BR1 w kq - 1 20,g3e4,1,-9362
r1k3r1/pp5p/2pb2p1/5p2/8/6P1/bP5n/2KR2RB w - - 0 23,d1d6,1,-6780
3rr3/5kbp/2p1ppn1/p5P1/1pPP4/5N2/PP1BRP2/2K1R3 w - - 1 24,g5f6,16,+117
2kr4/pppq3p/3n2p1/3Q2P1/7P/8/PPP5/RK3B1R b KQ - 0 19,c7c6,1,+6300
5rk1/p1b2n2/1r2pqp1/2Qp1p1P/P1P2P2/1P4N1/2B1P1P1/1RK1R3 b KQ - 0 20,c7f4,2,-1592
2k5/1pp2p2/p1np1b1r/P3pqp1/4P3/1PP3B1/2KPN3/5R2 w - - 0 28,f1f5,1,-1680
rb1knr2/ppp3pp/3p2n1/4pq2/2Q1N3/5P2/PP1P2PP/RB1KNRB1 b KQkq - 0 7,f5f7,1,+2812
r2bbrk1/pp3ppp/3p1n2/3Pp3/2P5/1BN2P1q/PP2KP1P/R1Q1B2R b - - 2 11,b7b5,10,-407
qrkbnrb1/pppppppp/6n1/8/5P2/8/PPPPP1PP/QRKBNRBN w KQkq - 1 2,f4f5,16,+118
4k1r1/2nRp2b/2p1p3/1p2Nppp/2P2P2/1P2P3/P5PP/4R1KB b - - 0 23,e8f8,1,+10925
q1nnrkrb/p1pp1pp1/1p6/4p2p/2P5/1P4P1/P2PPP1P/BQNNRRK1 b kq - 0 5,g7g5,19,+67
1br1qkbr/ppp4p/1nn3p1/3Ppp2/8/1PN2P2/P1PP1BPP/NBR1QRK1 b kq - 0 7,c6d4,16,+144
8/8/4k3/5p1p/5KpP/4N1P1/4n3/8 w - - 8 62,f4g5,13,-779
q1k1b1r1/7p/2p1p3/2np1pp1/PR3P2/2NPb1P1/1KP2NBP/6R1 b k - 3 24,a8a5,1,-9399
3k2r1/pp1pp2p/nb2b3/6r1/PPP1Pq2/2Q1N3/3R1BB1/4KR2 w k - 2 25,e3d5,16,-106
1k1rq2r/pbppnp1N/1p2p1pp/3nP3/1P1Q4/3P2P1/P1P2P1P/K2N1R1B w - - 2 14,h7f6,1,-5964
1bbrnqkr/pppp1ppp/1n6/4p3/4P3/5N2/PPPP1PPP/NBBR1QKR w KQkq - 2 3,c2c3,19,+61
r1k1b2r/ppqpnp1p/2p1n1pb/4p3/PPP1P3/4N1P1/3PNPBP/RQK1B2R b KQkq - 0 9,a7a5,19,-34
q1rbbkr1/pppppppp/2n3n1/8/2P5/1P6/P2PPPPP/QNRBBKRN w KQkq - 1 3,e2e3,19,+96
2k1r3/ppb4p/3p2p1/2n2pB1/3N2RP/1PP5/1P6/2KR3q w - - 0 28,d1h1,10,-930
n1r3rk/q6p/1bp1pPpQ/p3p3/N3P3/8/PP1R2PP/1B1R3K w - - 0 25,d2d7,1,+2408
nr1n2kr/p3pp1p/1p1p2p1/8/2Pb4/5B2/PP1B1PPP/4R1KR b Kkq - 1 13,d8e6,1,-5249
4r3/1b2q1k1/pp4p1/2pp2Q1/P2P4/2P5/1P4B1/5RK1 w - - 6 40,g5e7,19,-47
2rr2k1/1n4b1/5p2/1ppp1Pn1/pP3B2/P1P5/1Q1NB3/3K2R1 w - - 0 28,e2b5,1,+6044
2rk2r1/3b3p/qpp1nnp1/p2p4/2PP1b2/BP3N2/P6P/QR1K2RB w KQk - 0 21,f3e5,1,-3087
rbnkqrb1/p1ppp1pp/6n1/1p3p2/5PP1/7P/PPPPP3/RBNKQRBN w KQkq - 1 4,a2a4,19,+71
nbkr2q1/pn1p3p/1pp5/8/1PNP1p2/N4Q2/PK1BPP1P/3R4 b - - 1 17,b6b5,19,-42
nrbbk1rq/p1pp1p1p/1p2p1n1/8/3P1Q2/1N6/PPP1PPP1/1RBBKNR1 w KQkq - 2 6,f4h6,19,+86
3kr2n/p1qnp1pp/1p1bQ3/2r2B2/5P2/1Pp3P1/P7/2KRR2N w k - 3 18,c1c2,10,-578
k3q1rb/ppr5/3p3p/3Q1pp1/1PPP4/4P1P1/P4P1P/R4RKB b - - 0 24,e8f7,1,+3212
n3k3/1p3p2/2p1pKp1/P1B1P3/2P2PP1/8/8/8 w - - 1 45,c5d6,13,+268
rkqrnnb1/pppp1p1p/6p1/8/4Pb2/5N2/PPPP2PP/RKQR1NBB w KQkq - 2 5,f1e3,16,+128
2rk2b1/B1pnpr1p/2qp1np1/5p2/NP6/5P1Q/2PPP1PP/R2KNR1B w Kq - 1 12,f3f4,10,+488
bb2k1rq/p2r1pp1/1p2p3/3p4/3P4/2PB2Pp/PP3P1P/B2RK1RQ w KQk - 0 13,d3b5,19,+63
3r1rkb/1q2pn1p/1ppn2p1/8/8/2P1N1P1/1P3PBP/QR2BKR1 w KQ - 0 16,a1a4,19,-40
1r1n1kr1/1q5p/p2nppp1/1pp5/3p3N/1P4P1/PQPPPP1P/1R1N1KR1 w KQkq - 0 13,c2c3,16,-137
b5k1/4P2p/1np3p1/pp1p4/6p1/1P6/P1B4P/5rK1 w - - 0 28,g1f1,1,-8947
b1qrkbrn/p1p1pppp/1p1p4/8/4P1n1/1P4N1/P1PPBPPP/BNQRK1R1 w KQkq - 1 6,d2d4,16,+186
1k4r1/1pp2ppp/3p4/q7/3Q4/PB5P/1PP1r1P1/1K1N4 b - - 0 30,a5d2,1,-6510
bnqrnbkr/ppp1pppp/8/8/2Q5/5N2/PP1PPPPP/BN1R1BKR b KQkq - 0 3,e8d6,19,-7
1k1r1r2/ppp1b2p/2n1n1q1/3pp1p1/2N1P3/1PP2PPP/1PKN3Q/3RBR2 w - - 0 20,c4e3,13,-320
2kr2rb/1bp4p/ppnqp3/3p4/2nP1NPP/P1N1PB2/1PPB4/2KR1QR1 w - - 1 16,g4g5,19,+34
1r2k2r/ppbq4/1nppb3/4p2p/4P2B/1N1P2P1/PPPQNR1P/2K2R2 b - - 5 19,d7h7,13,+290
7r/q1pnkbn1/3p1pp1/2PPp3/1P2P1P1/3Q1PK1/r1N3P1/1RR1B1b1 b - - 0 29,f6f5,1,-4649
n1brqbkr/pp3ppp/3p4/2p5/3pPN2/P7/1P2QPPP/2BR1BKR w KQkq - 0 10,h2h4,13,-222
r4rk1/p5pp/1ppP2b1/3p4/3P1R2/6N1/PP4PP/2K1R3 w - - 1 27,f4f8,19,+6
rbbk1qr1/pppp1ppp/3n2n1/4p3/4P3/1P6/PBPP1PPP/RB1KNQRN w KQkq - 3 4,h1g3,19,+11
1qn2rk1/pp4bp/1nprN1p1/3pppB1/4P3/3P1PP1/PPP3BP/1QNR1RK1 b - - 0 11,d6e6,19,+63
rkqnbrnb/ppp1pppp/8/3p4/6P1/7P/PPPPPP2/RKQNBRNB b KQkq - 0 2,e8c6,19,+27
4r1k1/1R1p3p/3P2p1/5p2/P1r4P/3n1KP1/8/8 b - - 1 31,c4c2,1,-10596
5r1q/p2n2kp/1p4p1/4N3/8/2P3P1/PP4KP/8 w - - 0 31,e5f3,1,-11430
3b4/1kpb2p1/1p1p1p2/qP1N3p/2PpPP2/1B1P3P/1K4P1/2Q5 b - - 0 24,f6f5,19,-8
rkr2b2/2p1pbpp/6n1/p2p4/1p1Pn3/5NP1/PPPBPP1P/R4RKN w q - 2 12,d2e3,1,-1820
b1r1knqr/p1bp2pp/1pn1pp2/2p5/5PP1/1PN1PB2/P1PP3P/B1R1KNQR w KQkq - 1 7,g4g5,16,+120
brkq1r1b/ppp1np2/6p1/4Pn2/2PPP3/3Q1NpP/P1N5/BR3RKB b kq - 0 13,b7b5,10,+574
5k2/2b3pp/2p1Qp2/ppP5/3P4/1P3KPP/3q2P1/8 w - - 1 42,e6c8,19,-11
2kr1r1q/pbb2p2/1pn2n2/2p2B1p/3p1N1P/1P3PPQ/PB1PP3/2KR1R2 b - - 0 15,c8b8,1,-2870
2kr4/2pp4/1p4pQ/8/8/1P1R4/1KP3P1/4q3 b k - 2 25,e1e5,16,-148
r1k1r1bb/p1qp3p/4nnp1/4Bp2/1Q3P2/6P1/PPP1P2P/RK1RNN2 b KQ - 8 13,c7b6,10,-463
rbbnqkr1/p1pp1ppp/1p4n1/4p3/4P3/2P3N1/PP1P1PPP/RBBNQKR1 w KQkq - 0 4,g3f5,19,+44
r1qkrnbb/pp1n2p1/2p1p2p/5p2/3P1Q2/5N2/PPP2PPP/R2KRNBB w KQkq - 0 8,h2h4,19,+76
8/8/3b3p/1p1P2p1/4kpP1/8/8/5K2 b - - 2 56,b5b4,1,-11569
2k1r3/p5rp/1pp2p2/3p1p2/5P1P/1P1R2P1/P1P5/2K5 b - - 0 31,b6b5,1,-10276
r2krnbb/ppq2p1p/1np3p1/3pP3/8/1PPNN1P1/P2PP2P/RQ1KR1BB b KQkq - 0 7,h8e5,19,+100
1qrkbnrb/ppp2p1p/1n1p2p1/4p3/2P1P3/1P4P1/P1NP1P1P/1QRKBNRB b KQkq - 0 5,f8e6,19,-14
rkbbnqnr/ppp2pp1/3p3p/4p3/4P3/3P2PN/PPP2P1P/RKBBNQ1R b KQkq - 0 4,a7a5,19,-24
rbk1r3/pppb1n2/1P1p2pq/3Pn2p/P3Pp2/2Q2P2/5BPP/RB3RKN b kq - 0 18,a7b6,1,-2356
qrkrbb1n/p1p2p2/1p2pn2/3p3p/2PP2P1/4P1P1/PP1R2BP/QRK1B1NN b Qkq - 0 8,f6g4,13,-359
bnrbqknr/p1ppp1pp/1p3p2/8/8/1PN5/P1PPPPPP/B1RBQKNR w KQkq - 0 3,d2d4,19,+63
5r1k/p1n3pp/1ppb2q1/5b2/3B2p1/PNPP2P1/1PBQ3P/2K1R3 w - - 2 25,d4e5,19,+42
n2r1krb/p1p1np1p/1pbpq1p1/4p3/4PP2/1NBPQ2P/PPP1N1P1/2KR2RB b kq - 2 10,c6b5,13,+252
rkb3r1/pn3pbp/1pp2np1/4q3/6P1/2P1N2P/PP1B1N2/2KRQ1RB w kq - 0 15,e3f5,10,+623
6k1/1bb1r1p1/1p6/1P3q2/P3pP2/4Q1P1/3R4/2K5 w - - 0 44,a4a5,1,-9042
3r1r2/2q2pkp/5np1/p1pR4/P3n3/1P2PNP1/1Q3PBP/5RK1 w - - 3 20,d5e5,16,+198
1r6/N2p4/4r3/8/6p1/3k4/P7/K1R5 b - - 2 39,d3d2,1,-8738
5q2/3b2k1/1p1p3n/pPpPp1np/P1P1P2N/6P1/3Q2BP/6K1 b - - 1 36,f8f6,1,-2638
8/8/p1k3p1/B1P1K2p/1P3P1P/8/4b3/8 w - - 3 47,a5d8,10,+1
r1b2kr1/ppppqppp/2n1p1n1/4P3/3P4/1BP3N1/PP1Q1PPP/R1B2KR1 b KQkq - 0 8,e7h4,16,+113
2rk1q2/7p/1p2P1n1/p1p1p3/2Pp4/1P1B2P1/P2P2K1/N2Q4 w - - 2 27,d1h5,10,-408
brnq1bkr/pppp1ppp/4pn2/8/1P6/5N2/P1PPPPPP/BRNQ1BKR w KQkq - 0 3,h2h4,19,+14
8/8/7p/1pkP3P/5pK1/5Q2/P7/8 b - - 3 51,b5b4,1,+12567
b1nrkbqr/2p2ppp/p1np4/1p2p3/3PP3/1PP2P2/P1N3PP/B1NRKBQR w KQkq - 0 8,c3c4,13,+319
2kr2b1/7p/8/pp6/3p4/1P1B4/PKPP3P/q7 w - - 0 32,b2a1,1,-8864
1brnkqbr/pppppppp/1n6/8/3P4/5P2/PPP1P1PP/NBRNKQBR b KQkq - 0 2,f7f5,19,-15
2k2r2/1pp2bq1/p2rp2p/2Npbp2/R2N4/4Q1P1/PPP4P/2K1R2B b - - 7 19,e5d4,10,+640
qrnnkbbr/ppp1pppp/8/3p4/3P4/3N4/PPP1PPPP/QR1NKBBR b KQkq - 1 2,e7e6,19,-11
r4rk1/p2q3p/1ppp1pp1/8/2PQPP2/3P2P1/PPK4P/5R1B w - - 0 19,h1f3,19,-91
1b1r1rk1/p3qppp/2bn1n2/1pp1p3/3PP3/2P1N1P1/PP2NB1P/1B1RQRK1 b - - 0 14,d6e4,13,-421
bbrn1k1r/pppppqpp/3n1p2/8/2P5/1P3P2/P2PP1PP/BBRNNKQR w KQkq - 1 4,c4c5,16,+195
bbnrk2r/ppp2ppp/4pn2/8/1qPP4/4P3/P4PPP/BBNRKQNR w KQkq - 1 6,e1e2,3,-1713
1rnkbbrq/ppp1pppp/1n6/3p4/8/1PBP4/P1P1PPPP/NRNK1BRQ b KQkq - 1 3,h7h5,19,-68
4k3/8/1pK1PB2/p7/P1P5/8/8/8 b - - 0 53,e8f8,1,+11927
r3nkr1/p2ppppp/1p6/4q3/2P5/1P1Q2N1/P3PPP1/2R2KR1 b KQk - 1 14,e8f6,16,-143
nbbrkqr1/p1pp1ppp/1p2p1n1/8/2P5/1N4N1/PP1PPPPP/1BBRKQR1 w KQkq - 0 4,d2d4,19,+61
1rkbrnnq/p1ppp2p/1p4p1/5p2/8/3P1PN1/PPP1PP1P/BRKBR2Q w KQkq - 0 5,e2e3,19,-15
r1krbnq1/ppb2ppp/2pp2n1/8/3PP3/5PN1/PP4PP/RBKRBNQ1 w KQkq - 2 7,d4d5,16,+112
nrnkrbbq/pppp1ppp/4p3/8/8/6P1/PPPPPP1P/NRNKRBBQ w KQkq - 0 2,f2f4,19,+68
3r2kb/1p2r2p/1np2pp1/R3p3/1nPpP3/Nq1P2P1/3BQPBP/3R2K1 w - - 2 23,d1b1,10,+723
8/p7/1p1k2b1/6p1/1PnB1pBp/5P2/6PP/2K5 b - - 0 40,d6e7,16,-146
bbqnrkrn/p1pppppp/1p6/8/4P3/3P4/PPP2PPP/BBQNRKRN b KQkq - 0 2,c7c5,19,-80
rkqbn1br/ppp1p1pp/4n3/3p1p2/3P4/5N1P/PPP1PPPB/RKQB1N1R b KQkq - 1 4,e8d6,16,+102
1rk1rnqn/pbpp1ppp/1p2pb2/8/2PPP3/1P3P2/P5PP/BRKBRNQN b KQkq - 0 5,d7d6,19,+96
rk4br/ppb3pp/1np2p2/2N2B2/2P5/1P2BP2/P4KPP/R2R4 b - - 0 15,a7a5,13,+300
r3q2r/pp1b1pkp/2n3p1/2pNp3/4B3/2PP4/PP2QPPP/R5KR b KQ - 4 14,a8d8,19,-69
2r3r1/R7/3k1pP1/3Pp3/2Pp4/1P4P1/2RK4/8 w - - 1 34,c2a2,10,+962
bk1rr2b/p2qp2p/1p2n1pn/3pP3/3P4/4N2Q/PP4PP/BKR1R1NB b - - 10 13,h6f7,19,-6
1rk2b1r/2p3pp/2Qn4/1p6/8/4P1P1/3P1K1P/2R4R b - - 1 23,b8b7,1,+6911
1rn1kqbr/1p2b1pp/p1p2p2/4p3/Q7/1NP2P2/PPP1B1PP/1R2K1BR b KQkq - 1 10,g8e6,19,+21
2kr4/1p3b1p/nQp2p2/2bp1P2/8/1PN3P1/P1PP3P/2K1R2B w - - 1 21,b6a5,1,+9196
4k1br/6p1/8/8/q3PpP1/PNR1nP1p/3KBQnP/1R6 b - - 0 28,h8h6,19,+10
rbqkbnnr/pp2pppp/8/3p4/3P4/8/PP2PPPP/RBQKBNNR w KQkq - 0 4,c1c8,19,+21
nbrn1r1k/1pqbNppp/p7/2p5/2P1P3/3Q1P2/P4BPP/1BRN2KR w KQ - 3 14,f2g3,10,+1124
5r2/4RP1p/8/8/p3P2P/Pk3K2/8/8 w - - 1 50,e4e5,1,+8063
8/p6p/1p1R2p1/4Qpk1/1PP1b3/4N3/P3P1PP/4K2B w - - 1 27,e5g3,1,+12351
nq1rnbkr/ppp1pppp/8/7b/2pPP3/5P2/PP4PP/NQBRNBKR w KQkq - 1 5,f1c4,19,+100
8/5B2/1kp3R1/1p4pP/4P1b1/1P4b1/P1P5/2K5 b - - 1 33,g3f4,10,+625
nbbrkqr1/1ppppppp/p5n1/8/3P1P2/6N1/PPP1P1PP/NBBRKQR1 b KQkq - 0 3,d7d5,16,+121
1nbb4/ppp2kpp/1n6/4r3/4p3/1NN5/PPP3PP/2BBR1K1 w - - 0 12,c3e4,19,+48
rqbknbnr/pp3ppp/2p1p3/8/3Pp3/2P2P2/PP4PP/RQBKNBNR w KQkq - 0 5,f3e4,16,+147
nrn1kqbr/ppp3pp/4pb2/3p1p2/3P4/1NPN1P2/PP2P1PP/1R1BKQBR b KQkq - 0 5,c8d6,19,+52
1qb2rBb/pp1pk3/5p2/2P1pQp1/2n5/6P1/PP1P1P1P/N1BNRKR1 w KQ - 0 11,f5h7,1,+10920
rq1krb2/ppp1n1pp/3pbpn1/3Pp3/4P3/5NN1/PPP1BPPP/RQB2RK1 b kq - 0 7,e6d7,13,+201
b1krr1q1/b1pp4/5p2/1p1P1Pp1/1P6/2NQ1PPp/6nP/BBR2R1K w - - 0 22,c3b5,10,+626
b1qrk2r/n1p1bpp1/p3pn1p/2Pp4/3P4/P2BPN2/3N1PPP/B1QRK2R b KQkq - 1 12,a8c6,16,+108
nbrkq2r/pp1ppppn/2p4p/8/3P4/2P1N3/PP1QPPPP/N1RK2BR b KQkq - 1 5,h8f8,19,+45
2kr2rn/pppqbpp1/1n1p3B/8/3PP3/1N4Q1/PPP2PPP/1R3RKN w - - 1 11,h6d2,13,+328
7r/pbn2kp1/1p1q1n1p/2p1p3/3pP3/P2P4/1PP1QPPP/2BRK2R w KQ - 0 15,f2f3,13,-240
bq1r1krb/ppnppppp/1n6/8/2PR4/1P6/P3PPPP/BQN1NKRB w Kkq - 1 5,b1h7,13,+241
8/8/8/1p5R/2k5/2P4P/3K1rP1/8 w - - 1 46,d2e3,14,0
r1krb1qb/1p2pp2/1np1n1p1/p2p3p/P2P1P2/2N1PNP1/1PP4P/R1KRB1QB w KQkq - 3 9,b2b3,19,+84
nnbbrkqr/ppppp1pp/8/5p2/5P2/8/PPPPP1PP/NNBBRKQR w KQkq - 0 2,g1a7,19,+66
4rrk1/R6p/1p2pbpq/2p5/2P1Q3/1P6/5PP1/3N1RK1 w - - 1 27,d1e3,19,-10
rqbbk2r/pp2pp1p/2pp2p1/4P3/3PNn2/2P2N2/PPB2P1P/R1Q2K1R b kq - 1 11,c8h3,13,-311
2k2rq1/1p4pp/1nnQbp2/p1B5/P3P3/1P3P2/2P3PP/1K1RR3 b - - 3 25,f8d8,19,+71
2k5/2r3n1/2r1p3/P4p1p/8/5P2/2B3PP/R5K1 b - - 1 35,c6c2,1,-10970
rkqr2b1/pp1p2pp/2p2pn1/1n3N2/4P3/3PQ1PP/PPP1B3/RK1R4 b KQkq - 1 12,d7d5,10,-580
1q2brkr/p1pnbpp1/1p1np2p/3pN2P/3P1P2/1NP5/PPB1P1P1/1Q2BRKR b KQkq - 0 9,b8b7,19,+63
nnrbbrk1/ppppppqp/6p1/8/3PPP2/8/PPP3PP/NNRBBKQR w KQ - 1 4,c2c4,19,-7
b1rk1r1b/p1pqpp1p/2npn1pN/1p6/4P3/3P2P1/PPP2PBP/BNRKQ1R1 w KQq - 4 8,b1d2,13,-216
8/4Npkp/3pn1p1/8/1R1nP3/4P1P1/r4K1P/7B w - - 1 26,f2f1,13,-396
2krbb1r/pppnppp1/4q3/3p3p/1n1P1P2/2NBPN2/PPPQ2PP/2KRB2R w - - 8 11,d3e2,19,+76
bnrqkbr1/p1p2ppp/1p4n1/3pp3/8/1PN1P1N1/P1PP1PPP/B1RQKBR1 w KQkq - 0 5,d2d4,19,+69
b1krrbq1/p3n1pp/4ppn1/1BPp4/1P2P3/1N3PN1/P1P3PP/BR1KR1Q1 b KQ - 0 9,d5e4,10,+619
3r1k2/6pq/1p1p1n2/1P1B2b1/p1P5/P6P/1B3PP1/Q2R1R1K w q - 3 27,f2f4,1,+8832
4r3/5k2/pp4p1/2b2n2/8/1PBPppP1/P1P2P2/4RRK1 w - - 0 28,f2e3,10,+541
