Position,Move,Depth,Score
6k1/5q1p/1ppr1pp1/3p4/8/1P1NQPP1/P5KP/4R3 b - - 1 34,c6c5,20,438
rkrb2q1/ppp2pp1/2b1pnn1/7p/3PP3/4NBBP/PPP2NP1/RKR3Q1 b KQkq - 0 9,a7a5,40,187
rkn4r/pq1B3p/p2pQ1p1/B1p2p2/8/3P4/1P6/1K6 b kq - 5 26,c8b6,20,-811
2kr1rnb/ppp2q1p/2n2pp1/8/3P1P2/2NQ2P1/PPP2B1P/2KR1RN1 b - - 3 11,c6b4,50,12
r4rk1/2p3pp/1pR5/2b1p3/8/1P4N1/P2R1PPP/6K1 w - - 1 24,g3e4,40,129
r3qrk1/pppb2pp/3p4/3P1n2/2P2P2/4p1N1/PP4PP/RQ1N1RK1 w - - 2 17,d1c3,40,-186
brnbknrq/ppp1pppp/3p4/8/2P5/1P6/P2PPPPP/BRNBKNRQ b KQkq - 0 2,h7h5,50,-32
1rk2rb1/1pp4p/1q1n2p1/p4p2/8/P1N2PP1/1PP3BP/QRKR4 b Qkq - 2 15,b6e3,14,#-5
rkbbqrn1/pppp1ppp/2n5/4pP2/3P4/8/PPP1PQPP/RKBB1RNN w KQkq e6 0 5,d4d5,50,102
1kr5/7p/1p4p1/4Pp2/5P2/bP1BNbP1/P6P/1K1R4 w - - 2 31,d1f1,30,316
n1qb1kbr/ppp2ppp/2np4/1r6/5P2/1N3N2/PPP1P1PP/2QBRKBR b KQk - 2 6,b5h5,30,224
1r4k1/r4p1p/Pp2b1p1/1Qp5/2P5/5PP1/R5PK/4q3 w - - 1 29,a2a3,20,-839
5r2/4k3/1b1p1rp1/ppn1p2p/7P/2P1P1P1/PP1N1PR1/1RB1KQ2 w Q - 2 23,b2b4,20,852
rq6/ppp2kp1/3p4/5p2/3Pb3/2P3N1/PP5r/RQ4K1 b - - 3 25,h2g2,20,#-21
1rbkrnqb/pp3ppp/1n1p4/2p1p3/P3P3/1P2N3/1BPP1PPP/NR1KR1QB b KQkq - 0 5,g7g6,50,34
3b4/k5pp/p3rn2/1p3RB1/3pP3/3B4/PP4PP/2K5 w - - 0 24,e4e5,20,441
2kr1rbb/ppqpp2p/3p2p1/8/1nP1p3/8/PP1PPPPP/1K1R1RBB w - - 0 10,a2a3,20,-1422
r1b1kqr1/ppp2ppp/2np2n1/6B1/4P3/N1p2PN1/PP4PP/R2BKQR1 w KQkq - 0 8,b2c3,30,379
rkrnbqnb/pppp1ppp/4p3/8/4P3/6P1/PPPP1P1P/RKRNBQNB b KQkq - 0 2,f7f5,50,58
r1r3k1/1pppnbbp/5pp1/p7/3BP3/5PP1/PPPR3P/1K1RQ2B b - - 0 15,e7c6,20,611
1r2r1k1/p2q1ppp/8/3PnNPn/1pp1P3/7P/PPB4Q/1K1RR3 b - - 1 25,b4b3,30,-350
rk1r1q2/1pp2p1p/3npnp1/p2pNb2/P2P4/1PP2N2/1K2PPPP/R2R1Q1B b kq - 3 9,h7h5,50,-13
3r1r1k/2p3pq/1p1nQp2/p2Pp2p/2P5/1P2P1P1/P4R1P/B4RK1 w - - 6 21,e6e5,50,0
b1qrr1kb/ppp2ppp/2np4/3Pp3/2P5/1P1P2P1/P4P1P/B1QRKRNB b KQ - 0 8,c6e7,50,-48
1brkbnqr/pp1ppppp/1n6/2p5/2P5/5P2/PP1PP1PP/NBRKBNQR w KQkq - 1 3,d2d4,50,75
8/8/2k4p/2P3p1/2PP1pP1/4p2P/pP2K3/8 b - - 0 45,a2a1q,17,#-12
brqnkbrn/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/BRQNKBRN w KQkq - 0 2,b2b4,50,25
1b1rr2q/pk1n1pp1/1pb1p2p/3pP2P/3P4/BPP2PN1/4NP2/2KRR2Q b - - 4 16,a7a5,50,23
1k1rr2b/pp2p2p/1nq5/4p1P1/2PpP2P/Q1pP1BP1/P1P5/1R1KR1B1 b KQ - 0 15,h7h6,50,0
bnqb1rkr/pppppppp/5n2/8/8/1P2P3/P1PP1PPP/BNQBNRKR b KQkq - 0 2,e7e6,50,21
r1q1kr2/pn1n1pbb/2p1p1p1/1p1pP2p/3P1P2/1NP1NBP1/PP5P/R1Q1KRB1 w KQkq - 2 11,a2a4,40,166
qr1b1rk1/pbp1p1pp/1p1p1p2/3Pn3/2P1P3/1P3NP1/PB3PP1/QR1B1RK1 w - - 1 11,f3d4,30,235
r4rk1/1ppR2bp/1pn3p1/8/4P3/PbP1P1N1/1P4BP/2K3R1 b - - 4 19,c6e5,20,-603
5rk1/r3n1np/1q1p1pp1/p2Pp3/4P3/3Q1P2/P1NN2PP/R4R1K w - - 2 18,a2a4,40,177
2k4r/pp6/2pB2p1/5p2/8/2PPb3/b1K1P1B1/8 w - - 2 31,c3c4,20,-656
r3r1k1/pb3p1p/1pp3p1/3pq3/6P1/2P1PP1P/PPBR2Q1/2K2R2 b - - 0 19,e5e3,40,-183
br2k1r1/p2pppp1/7q/1pp2P1p/5b1P/1P1P2P1/P1P2P1Q/BR1BK1R1 b KQkq - 0 11,f4c7,50,-66
r1kn1r2/1p5p/1pp3p1/2n3P1/3pp1NP/1BP5/PP1P4/R1K2NR1 w KQq - 1 19,b3c2,30,348
rqnbnkbr/ppp1pppp/8/3p4/1P6/5P2/P1PPP1PP/RQNBNKBR b KQkq - 0 2,c8d6,50,-67
bqnrk1r1/p5pp/1p1b1pn1/2ppp3/1P6/2PPPP2/PB2NNPP/1Q1RKBR1 b KQkq - 0 8,c5b4,40,-147
nr2bkrn/ppb1p1pp/3p1p2/2pq4/4P3/1N3PPP/PPPP2K1/1RQBB1RN b kq - 0 7,d5f7,50,49
nr1kqbr1/pbpp2pp/1p2p3/8/3PP1Q1/1N1n2N1/PPP2PPP/1R1K2R1 w KQkq - 0 10,c2d3,20,-419
2k1r3/p6p/1qp3p1/1p6/4P1b1/1P1NQ1P1/P2P2BP/2R1K3 w - - 4 30,d3c5,20,610
1rq1k2r/pp1p1ppb/1np1n2p/8/1b1NP3/2N1BP2/PPP1B1PP/1RQ1K2R w KQkq - 1 9,a2a3,50,43
nbrkb1q1/1ppp2p1/5pn1/p3p3/8/1NP3N1/PP1PPPPP/2KRBQR1 b q - 1 6,a5a4,40,-158
bbr1k2r/p1p2ppp/1p4n1/2qNQ3/2Pn2P1/2R3N1/PP1PPP1P/BB2K2R b Kkq - 0 9,g6e5,20,-542
8/2p5/1p5R/pK1k1p2/3P2b1/2r5/8/8 w - - 4 48,b5a6,20,-893
bnrknrqb/pppp2pp/4p3/5p2/4P3/5P2/PPPP2PP/BNRKNRQB w KQkq - 0 3,e4f5,50,-3
8/p6R/kp5P/8/2r5/4PPN1/n2n1K2/8 w - - 0 42,h7d7,40,272
8/5p1p/8/p2N1p2/1k1B4/4K3/r7/2R5 b - - 1 41,b4b5,20,636
qr1krbb1/ppp1p1pp/1n3p2/3pnP2/8/1P1N2P1/P1PPP1BP/QR1KR1BN b KQkq - 2 6,e5d3,50,16
1r3rkb/p2q1p1p/1n1p2p1/1Pp2p2/P4P2/1P1P1NPP/4P3/1RNK1Q2 w Q - 2 13,e2e4,20,-622
b2knq1r/p2ppp1p/1p3br1/2p5/1P6/2PP1N2/P1N1QPPP/BB3RK1 b k - 0 11,g6g2,20,-607
bnnrkbqr/p1p2ppp/1p2p3/3p4/2PP4/1P6/P3PPPP/BNNRKBQR w KQkq - 0 4,c4d5,50,16
7r/1qknbbpp/2p1np2/4p3/1PN1P3/3B1P2/r2PQBPP/1RK4R w K - 1 21,f2e3,20,-608
r2kr1bn/ppp2pbp/2q3p1/PPNpp3/2n1P3/5PN1/2PP1BPP/RQ1KRB2 b KQkq - 0 11,c6f6,20,625
r3k2r/pp3bpp/8/2pq4/3np3/5BB1/PPPP1RPP/R1Q3K1 w kq - 0 17,c1e1,50,8
q1rnbk1r/1p1p3p/2p2pp1/8/2P4P/b4N2/P2PP1P1/1Q1NBK1R b Kkq - 0 13,a3e7,20,-467
6k1/pp3bpp/8/2Bp1p2/2nN4/1BP3K1/Pr3PP1/8 w - - 2 24,d4f5,20,-437
2kr1br1/pb4pp/1p2np2/2p1pN2/P3P2n/3P1PP1/2P4P/R2KNBR1 w KQ - 0 15,f5h4,40,-144
8/3k4/3p4/1p2pN2/4P1r1/P4rp1/1P2K3/3R4 b - - 5 44,f3f2,20,-738
2kr2rb/pppq1p2/1n2n3/4p2p/1P2B3/PN1P2P1/1BP4P/1R2QR1K w - - 1 14,b3c5,20,482
brkrnn1q/p2ppp1p/1pp3p1/8/5P2/1P4P1/P1PPP2P/1RKRNNQB w KQkq - 0 5,e2e4,50,81
r1k1rqb1/ppppb1pp/2P2pn1/4P3/8/2N3N1/PPP3PP/R1KBRQB1 b KQkq - 0 9,d7c6,30,407
rkb1r1q1/1ppp3p/2n1B1p1/1N3p2/p2b4/4N1P1/PPP2P1P/RKB1R1Q1 b KQkq - 0 10,d7e6,30,-394
br2kqrb/pppp1ppp/2nn4/3Np3/4P3/1P6/P1PP1PPP/BRN1KQRB b KQkq - 4 4,e8d8,50,33
1r4k1/p1q1brpp/1pn2n2/2p5/2Pp4/1P2PP1B/P2P1N1P/BRQ1K1R1 w Q - 2 13,h3e6,50,0
nb1k2br/p5pp/1pqn4/8/3P4/1NP1P3/PP4PP/2QR1RK1 w - - 0 16,e3e4,30,-202
q1rk1r2/ppb1n3/2b1p1p1/PP1p1p2/4nP1B/2P1P3/4B1PP/Q1RK1RNN b KQkq - 0 16,c6d7,40,144
bb2k2r/p2pp1qp/1p4p1/2r3N1/2Pp2n1/1P6/P3QPPP/B1R1K2R w KQk - 2 14,e2g4,20,-601
nqrk1rbb/1pppp2p/p2n2p1/P4p2/3N4/2PP1N2/1P2PPPP/1QRK1RBB b KQkq - 2 7,c7c5,40,-124
rbknr1bq/pp2p2p/2p3p1/3p1p2/3PnP2/P1N3P1/BPP1P2P/2KRRNBQ w kq - 4 8,c3e4,50,36
bbnrqknr/p1pp1ppp/1p6/4p3/4P3/3NQ3/PPPP1PPP/BB1R1KNR b KQkq - 1 3,f7f6,50,-53
2rk1r2/2p1p1b1/3p2pp/8/1B2bP2/qP2P1P1/P1P4P/3R1RK1 w kq - 0 24,b4a3,20,-537
bbr3k1/p2q1rNp/1p3pn1/2pP3N/8/1PQ5/P3PPPP/1B1R1RK1 b - - 0 14,b8e5,30,234
6k1/p2nq2p/1rp1nNpP/2p1prP1/5p2/BP3P2/P1PP1Q2/2K3RR b - - 1 25,d7f6,50,-55
3r2r1/pk3ppp/2pQ4/1p2pb2/2pP4/3qBP2/PP4PP/K2BR3 w - - 4 24,d6e7,20,-654
r1k4b/p1pb1Q1p/1pnq2p1/3pp1B1/8/3P2P1/PPP4P/R2KR1N1 w KQ - 0 15,g1e2,30,-280
5r2/p2Rppkp/1p4p1/4q3/2P5/1P6/6QP/3R3K w - - 2 27,g2d5,20,486
k1rq3b/p7/P1p5/2pp1B2/4p1Q1/4NrP1/1P3P1P/RK3R2 b - - 2 24,c8b8,50,0
1k6/1p6/1pp3p1/5P1p/1PPn4/K1bP4/P6P/3BN3 b - - 0 28,c3e1,40,-168
3r4/pk5p/1p6/2p4p/2N2r2/1P1P4/P1KR4/8 b - - 1 36,d8f8,20,-552
8/3k4/R2p2p1/1p1P1p1p/1P1P4/7r/P1K5/8 w - - 0 37,a6a7,30,-505
3qbrkr/1pp2p1p/pn2pbp1/4P3/1n1P1P2/1NN2Q2/PP4PP/3BBRKR b KQkq - 0 11,f6e7,50,39
1k1r1r2/ppp1n1bp/2qpn1p1/8/4P3/2NQBNP1/PP6/RK5B w Q - 7 17,c3d5,20,-580
8/6R1/pk1q2p1/2n2p1p/5P2/2P3P1/PP1P3P/2KR4 w - - 2 26,d2d4,50,0
3k1r2/R4pbp/3q2pN/4pbP1/2PpQn1P/8/3PPP1N/5RK1 w - - 1 24,h6f5,20,1978
q3k1r1/p1rp2p1/4p1p1/4P3/QPN5/8/P4PPP/3R1RKN b k - 0 17,c7c4,20,821
r1r5/pp1k1pqp/2pbn3/3n4/4Q2P/2P3PN/PP2P3/R1B1K1R1 b KQ - 4 17,d5c3,20,-456
8/pp5K/1kp5/8/4P3/2P4p/PP5N/3R4 w - - 1 41,e4e5,20,988
nqr1brk1/pp3p1p/2p3p1/2Nn4/3PN3/8/PPB2PPP/1QR2RK1 b - - 2 12,c8d8,50,3
n1rb1rk1/pp1q1bpp/3p1p2/4p3/3BPP2/8/PPPN2PP/2RBQRK1 w - - 0 11,d4e3,50,-17
2kQrbqn/pbp1pppp/1p6/1n6/5P2/1P4N1/P1PP2PP/BRNKR3 b KQ - 0 8,e8d8,20,-722
1brnnqkr/p5pp/1pPp4/4pp2/8/1P3P2/P2PP1PP/BBR1NQKR b KQkq - 0 7,d6d5,50,96
5k2/8/7R/2pB2p1/2P1P1P1/7P/6K1/3qq3 w - - 0 61,h6f6,9,#-6
1q5k/2r1pQbp/1p4p1/2p5/p7/P2P2P1/1PP2P1P/1K1RR2B b - - 0 24,e7e5,20,607
q1r1bkr1/b2p1ppp/p3n3/1pp1p3/4Pn2/P1P1NPN1/1P1P2PP/QB1RBRK1 w kq - 1 9,g3f5,40,102
2r2rk1/5ppp/6n1/2q1P3/1p6/2pQ2P1/6KP/B2RR3 b - - 3 31,c3c2,20,-590
8/6k1/3N1p2/1Bp1pP2/2P1P3/p7/1r1N4/2K5 b - - 5 49,b2b4,30,-535
brn2rk1/p1ppppqp/1p3np1/8/3PP3/1PP3P1/P3QP1P/R1NKN1RB b K - 0 7,d7d6,50,-61
bb1nr1kr/p5pp/2p2p2/2pp4/3Pn3/1P1NN3/P4PPP/BB1R1RK1 w k - 0 12,d4c5,50,77
7b/3R1p1p/kp2p1p1/4N3/1r2P1P1/6N1/5P1P/6K1 w - - 2 29,e5f7,20,423
3r1r2/6kp/pp1N1p2/2p1nP2/2Pp2P1/3Pp1KP/PP2R3/4NR2 b - - 0 33,d8d6,30,-211
3r1rk1/2qp1bpp/pp2npn1/4p3/2Pp4/1P2PP1P/P1N1BBP1/R1Q2RK1 w - - 0 16,f1d1,50,-7
rb1k2rn/ppp1pppp/3p2n1/Bb6/3P4/6N1/PPP1PqPP/RBQK2R1 w KQkq - 0 6,g1h1,20,-571
8/3p4/8/1k5p/pp1PK2P/6P1/P7/8 b - - 1 38,b4b3,20,-664
1r1knbbr/pqnppppp/1pp5/8/3PP3/1N3P2/PPP3PP/1RQKNBBR w KQkq - 1 5,h2h4,40,106
3r4/pk1n4/1p4p1/3Q4/1P1n4/3q2P1/5P1P/B1R3K1 b - - 2 26,b7a6,20,742
2kr4/ppp5/5n2/8/6r1/6R1/PPP5/2K1R3 w - - 0 25,g3g4,20,-446
bbrkqrn1/p2ppppp/1p4n1/8/3p4/2P2NN1/PP2PPPP/BBRKQR2 w KQkq - 0 5,c3d4,50,-73
bqnbrkr1/5pp1/4p1p1/pp1pP3/1PpP4/6N1/P1P2PPP/BQN1RKR1 w KQkq - 0 10,a1c3,50,-23
br3rk1/p1ppbn1p/4npqp/1p2P3/8/1P1N1PN1/PBPP2PR/1R1BQ1K1 b Q - 2 13,f6e5,40,-134
rqknbnrb/5ppp/1pp1p3/p2p1N2/P7/5PB1/1PPPP1PP/RQKN2RB w KQkq - 0 6,g3b8,20,587
1r1q1bkr/ppp2ppp/1n2pn2/3p1b2/3P1B2/4PN1P/PPP2PP1/NR1Q1BKR w KQkq - 1 6,h3h4,50,-3
r4rk1/1p2bppp/1n6/pb6/4Bq2/2Pp4/PPQ2B1P/R1N2RK1 w - - 0 18,e4d3,20,-550
6k1/p2n3p/6p1/2p5/5P2/5KP1/7r/8 w - - 0 44,f3e4,20,-3435
1k1rb1qr/pp4bp/2n3p1/1B1p1p2/3P1P2/PN6/1P3BPP/1K1R1Q1R w - - 4 19,d1c1,50,52
r1knr1bn/pp1p1ppp/8/2q1b3/8/2P5/PP1PP1PP/RBKNRQ1N w KQkq - 0 5,b1c2,30,-302
rqk2rb1/pppp1ppp/3n2n1/4p1b1/4P3/2P2PN1/PP1P2PP/RQKBNRB1 w KQkq - 1 5,g3f5,50,112
brkbqnrn/pppp1ppp/4p3/8/8/4P1N1/PPPP1PPP/BRKBQNR1 b KQkq - 0 2,f7f5,50,3
5r2/p5kp/1p4p1/2p1pq2/2Qn4/1P3bP1/P2R2BP/3R2K1 w - - 0 28,d2f2,40,-186
1k4r1/1pp3p1/p2b4/3Pr1q1/2QpB3/P6P/8/1K1RR3 w - - 2 33,e1g1,20,-486
2qrkrb1/ppppp1bp/1nn3p1/5p2/5P2/2NP2P1/PPPQP2P/N2RKRBB w KQkq - 3 6,a1b3,50,0
qrnkbbnr/p1p2ppp/1p1p4/4p3/3PP3/1P3N2/P1P2PPP/QRNKBB1R b KQkq - 0 4,a8e4,50,0
1b1qr1kr/p4ppp/1p1pn3/3n1N2/1P6/8/PQ3PPP/BB2RRK1 b k - 1 14,d5f6,30,273
b7/p2k2p1/1p1p3r/2rP4/4B2P/1P6/P2R3P/1K4R1 b - - 2 28,d7c7,30,321
6k1/p5pp/1p6/2n1rP2/P5P1/3pq3/Q4N1P/3B2K1 b - - 3 27,g8f8,20,-551
4Qq2/5P2/8/1Kp5/2P5/1P4p1/8/6k1 b - - 8 61,f8e8,20,3622
r1q2rk1/p4p2/4n1pb/1RP4p/2NP4/Q1P3P1/P4P1P/B3R1K1 b - - 0 18,e6g5,50,39
2k1r3/p1nb4/3p2Np/2p1ppb1/1N6/P4B2/1PP3PP/1K1R3R w - - 0 26,h2h4,20,492
qrbb1rk1/ppp2npp/5pn1/3ppN2/4P3/1P1P1N2/P1P2PPP/QRBB1RK1 w - - 0 8,c2c4,50,0
1qrbb1kr/pp1pp1pp/1np2pn1/8/4P3/1NP2P2/PP1P2PP/1QRBBNKR w KQkq - 1 5,h2h4,50,50
bqr1nrk1/p4pbp/1p1pn1p1/2p1p3/1P2P3/2PP1NP1/P4PBP/BQRN1RK1 b - - 0 9,g7h6,50,-72
2k3r1/1p6/pP1PP2p/P2pRp2/2p5/2P5/7P/7K b - - 4 40,c8d8,20,652
rn1q2kr/3b4/1p1N2n1/p1pPp3/P1N1PpP1/1PB2Pb1/2PQB2p/R5KR w KQkq - 0 21,g1f1,30,226
2rr4/p1bbppkp/2pnn1p1/1p6/6N1/2BPPP2/P1N3PP/1BR2RK1 b - - 2 16,g7f8,30,-304
qrbnnrkb/pp2pppp/2pp4/8/3PP3/2P5/PP3PPP/QRBNNRKB b - - 1 4,f7f5,50,0
3qn1k1/2n3p1/3p4/2pPprNQ/1pP4P/1P2B3/5P2/rBK3RR b - - 0 24,d8d7,20,764
2N2Q2/8/1k6/8/8/NB5p/1PK1Q2P/6R1 b - - 0 40,b6c6,4,#+2
bbr1kqrn/ppp3pp/4n3/5p2/8/1P4N1/P2PPPPP/BBRNKQR1 b KQkq - 1 5,g7g6,30,310
5rk1/1Q5p/1p4p1/4p3/p2r4/3P1P1b/3qBK1P/4R3 b - - 2 35,d4d3,14,#-7
rqbkr2b/pppp1p1p/4nnp1/4p3/4P3/4NP2/PPPPN1PP/RQBKR2B w KQkq - 2 5,g2g3,50,-42
rbqk1r2/pp3b1p/2p1pp1B/3n4/3P4/2P3N1/PP4PP/RBQ2RK1 b kq - 3 14,d8d7,20,410
3r1rk1/p1nn4/1pp1p2q/3pP2p/3P3P/2NP2P1/PP1N4/2KR2RQ b - - 0 18,c6c5,50,0
3q4/Q4k1p/6p1/3n4/5P2/1P4P1/P6P/4R1K1 b - - 0 29,d8c7,20,639
5rk1/pp3Rb1/2p1q1p1/4p3/2P5/2NQP1Rn/PPK5/7B b - - 0 25,f8f7,50,65
rk1bbnrq/ppp1p2p/3n4/3P1p2/5P2/4N3/PPPP3P/RKNBB1RQ b KQkq - 0 6,g8g1,40,128
2r2rk1/bq4pp/3p2n1/1p1Pp1N1/5p2/1P3P2/PB4PP/1K1RRQ2 w - - 2 19,f1d3,50,52
bbqrnk1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/BBQRNK1R w KQkq - 2 2,c2c4,50,32
2kr2r1/ppp3p1/2q4p/3p4/n2B2P1/3P4/PPP4P/1K1R2QR w - - 4 20,b2b3,40,134
r6r/ppk2qbp/2pp2b1/6n1/Q4pB1/2N5/PPPP2P1/2KR2BR w - - 2 17,a4a5,30,362
nrk1qrbn/p1b1p1pp/1p3p2/3pP3/2pP1P2/6N1/PPPN2PP/1RKBQRB1 b KQkq - 0 7,b6b5,50,73
bb1q1rk1/5ppp/6n1/p1p2N2/1pP1Pp2/1P3P2/P4QPP/BB3RK1 w - - 0 16,a1g7,30,336
2kr2r1/1pbb1p2/3p2pq/p1p5/P4N2/BP2Pn2/2P1BP2/2K2RR1 w - - 0 24,e2f3,20,-574
br3rk1/p1qpbppp/4pnn1/2pP4/2P1P3/3B1P2/P1N2NPP/BRQK2R1 b KQ - 2 10,c7h2,40,-144
1brnknqr/p2ppppp/1p6/2pb4/4P3/8/PPPP1PPP/BBRNK1QR w KQkq - 0 4,e4d5,50,6
1b1r1rk1/2q1pppp/2p3n1/1pPbN3/pP1P4/P2BB3/5PPP/1Q1RR1K1 b - - 5 17,f7f6,40,-216
4rrk1/6p1/1p1b2Np/p1p4Q/2Pp4/P2P2P1/1P3q2/3RR1K1 w - - 0 26,g1h1,6,#-4
qr3bkr/pp3ppp/2bpn1n1/8/2P3Q1/1PB1N3/P4PPP/1RN2BKR w KQkq - 7 10,g4d1,50,25
2rnnrk1/pqp2ppp/1p6/3b2N1/3P4/2P5/PP4PP/BQ2RqKR w K - 0 12,e1f1,20,-525
1qr1k1r1/4pp1p/p1p1n3/4b1p1/2R5/1P2N1N1/P3PPPP/BQR3KB w kq - 0 14,a1e5,20,866
2kr2b1/pppq1ppp/2nP4/1B6/8/P1Q2P2/1PP3PP/2K1R1B1 b - - 0 16,d7d6,30,294
5r2/p6k/1p4p1/5pp1/3q2n1/3P2P1/PPP3QP/4rR1K w - - 0 32,f1e1,20,-715
q1rb1rk1/p4bpp/npp2p2/3pp3/3nP3/P1N1N1PP/1PPP1PBB/1QR1R1K1 w - - 1 13,e4d5,30,224
bb1q1rk1/p1pp2p1/8/1p1P3Q/2P2p2/1P5p/P4P1P/BBN1rRK1 w - - 0 15,h5h7,1,#+4
2rq1rk1/P4b1p/1n3np1/2b2p2/3N1P2/3P2P1/3B1R1P/QR4KB w - - 3 27,d2e3,30,-406
r3kr1b/2p3pp/1p6/p3B3/5P2/1p4P1/P3P2P/3RKR2 w Kk - 0 18,a2b3,40,128
nr1bb1kr/pppp2pp/3n4/8/3PP3/8/PP4PP/NRNBBK1R b kq - 0 7,d6e4,40,-210
rkqbr1bn/ppp4p/4npp1/4p3/3pP3/3P1PN1/PPP2NPP/RKQBR1B1 b KQkq - 1 7,a7a5,30,-285
r5k1/5ppp/1p6/4p3/q3Nn1P/2P1Q3/5PP1/1R4K1 b - - 1 30,h7h6,50,-7
rq3rk1/3pp1b1/pp2b3/2p1Pp1p/3B1PnP/1PN2RP1/P1P3B1/R3Q2K w - - 0 20,d4g1,50,47
4rkbr/1p4pp/2pb1p2/p3n3/3NP3/P1P2P2/1P2R1PP/1B3KBR w Kkq - 0 16,d4f5,30,225
rkrnnqbb/ppp2ppp/3p4/4p3/3PP3/5N2/PPP2PPP/RKRN1QBB b KQkq - 1 3,f7f5,50,-95
bbnnqrkr/ppp2ppp/8/4P3/2p5/1P6/P3PPPP/BBNNQRKR w KQkq - 0 5,b3c4,30,275
r3r1k1/1b3pbp/p1p3p1/3nP3/1P1P2P1/1Q3NqP/P5B1/R1B3K1 b - - 2 22,d5f4,20,-528
rb3qkr/pppbpp1p/1n1p2p1/8/2Pn4/PPN5/4PPPP/R1NBBQKR w KQkq - 0 9,e2e3,50,-69
1rkr1nQ1/ppp4p/1n6/5p2/b4P2/1NPP4/P1PN3P/1RK1R3 b Qkq - 4 13,b6d5,20,672
1rq2nbb/ppkp3p/1n1p4/4pPQ1/8/1N1P4/PPP2PPP/1R1KR1BB w KQ - 1 9,g5g8,20,765
5rkq/1p2p2p/1n1p2p1/r2P1b2/5PPP/B2B1Q2/1PP5/1KNR2R1 b - - 0 20,a5a3,30,347
8/2p1R2p/1k2N1p1/8/1n1p4/1P1PbB2/1P4PP/5K2 b - - 8 27,c7c6,20,585
Q3b1q1/1pkr1p2/1pp1pB1r/7p/1b2Pp2/1N1B4/PPP3PP/2KR3R w - - 2 16,d3a6,20,1097
brk1rn1q/p1pp1p1p/1p2p1p1/8/2P3n1/1P1PP3/P2KNP1P/1R1BR2Q w kq - 0 10,h1g1,20,-544
2r2r2/Q1Bnpk1p/2b1qpp1/4p3/2P5/1P3P2/P2R2PP/3R2KB b - - 0 20,h7h5,50,-25
qb1r3r/5RN1/k2p4/1b6/QPB1P2p/3P4/6PP/3R2K1 b - - 0 24,a6b6,1,#+1
rk1q1bbr/p1pppppp/3n4/1p6/2nP4/2Q5/PPP1PPPP/RKN1NBBR w KQkq - 0 5,f2f3,50,39
qbr1bk1r/p2pppp1/1p2n1p1/2p5/4P3/1PP2PN1/P2P2PP/Q1RNBRK1 b q - 0 7,d7d5,30,-202
1n3rk1/p3pp1p/1p2n1pP/3qb1P1/5P2/2P5/PP6/B1Q2KR1 b - - 0 17,d5f3,20,#-8
4q3/1p6/p1p1r2k/2P1p2P/PP1pR1P1/3P4/6K1/2Q5 b - - 1 32,h6g7,20,484
1r2nr1k/pb5p/1p2n1p1/2pPNp2/2P5/1N2P1PP/PP4P1/1RQ2RK1 b - - 0 19,e6g5,20,698
1k1r1r2/p4q1p/1p1p2p1/1N1PBp2/2P2n2/1P2Q3/P2R1P1P/1K6 b - - 0 25,d6e5,40,121
2qr1rk1/1ppp1bb1/p1nn2pp/4p1Q1/4P1P1/P1NP1N2/1PP2PBB/4RRK1 w - - 0 15,g5h4,50,22
2krr1nq/ppp2pb1/6pp/8/3nB3/2N3P1/PPPP1P1P/RKB1R2Q b KQ - 2 10,c8b8,40,104
b1rq2k1/bp3Np1/p1p1pn1p/8/3P4/1P2P3/P1R2PPP/B2Q1RK1 b - - 0 15,g8f7,40,-135
8/5k2/6p1/2b2p1p/5P1P/1B5K/8/8 b - - 1 62,f7e7,50,0
2rqbrk1/ppp2ppp/1n1b4/3pp3/1P2P3/2PP4/1PNB1PPP/1NRQ1RK1 b - - 2 10,f7f5,50,-48
4r3/p1kq1r2/1pp3R1/3p3P/3Pp1p1/2P1Q3/PP2P1P1/2KR4 b - - 2 28,e8e6,30,397
nrbq1rk1/p3ppbp/1pp2np1/3p4/3P4/2PN2P1/PPN1PPBP/1RBQ1RK1 w - - 0 8,c1f4,40,124
q4rkb/3b1p1p/3pp1p1/2p5/1np1PP2/4NNP1/1PPP3P/3KB1RB b - - 1 16,d7b5,20,-752
brn1knqr/p1bpp2p/1pp2p2/2P5/1P6/3NP1P1/3PBQ1P/B1R1KNR1 b kq - 1 12,b6c5,50,79
1r3rk1/p1p3pp/1p4n1/4ppb1/3P4/1PP1PbP1/PB3N1P/2K1R1R1 b - - 1 17,e5d4,20,-597
4n1k1/4r1p1/2bb1pPp/1p1p1B2/1PpP4/2P1P2N/5KP1/B6R b - - 2 32,e7a7,30,-228
b1rkrq1b/p1p4p/1p1p2p1/2n1p3/4P3/1P3NP1/PBP2PBP/2RKRQ2 w KQkq - 1 11,f3d2,50,-16
brnq1rkb/p1p1ppnp/1p1p2p1/8/3P4/1P1N1NP1/P1P1PP1P/BR1Q1KRB w KQ - 1 6,h2h4,50,28
nb2knqr/ppp1p1pp/4bp2/3r4/7P/1N6/PPPPKPP1/1BBR1NQR b k - 3 5,a8b6,50,0
qbrn2kr/p3pppp/2b2n2/3p4/3P4/2B2N2/P3PPPP/QBRN2KR w - - 2 9,c3b4,50,14
