Position,Move,Depth,Score
br1r2k1/p1q2pp1/3p1bn1/2pPpNn1/2N1P3/1PB3Pp/P1Q1BP1P/3RR2K b - - 2 21,b8b4,30,+328
2kr3r/1p1n1qpp/2pn1p2/p2p4/3P4/1PPN1PP1/P1N3P1/2K1R1QR b - - 4 15,f7g6,50,0
r6k/pppb2qp/6p1/4p3/4PnPQ/5P2/PPP1BK2/R6R b - - 0 24,g6g5,40,+171
3rnrk1/pb4bp/1p2Npp1/3p4/2P5/1P3PB1/P3N1PP/1R3RK1 b - - 1 17,d8d7,30,+349
8/2b4p/2k3p1/4p3/4p1P1/4B2P/6K1/8 w - - 0 48,e3g5,50,-63
rqnbknbr/ppp2ppp/8/3pp3/8/3NP3/PPPP1PPP/RQ1BKNBR w KQkq - 0 3,d3e5,40,+154
rnnkbrqb/pp1ppp1p/2p3p1/8/8/2N3P1/PPPPPP1P/R1NKBRQB w KQkq - 0 3,a2a4,50,+12
r2b1k1r/pqpp2pp/1p2Pnb1/5p2/2nQ1N2/2B2P2/PP2P1PP/RN1B1K1R b KQkq - 1 10,d7d5,40,+107
1bb1rrk1/pp3qpp/2p1n3/2Pp1p2/PP1Pp1nP/BNN1P1P1/4QP2/1BKR3R w - - 7 14,d1f1,40,-180
r4rk1/p4p1p/1qp3p1/4b3/2P5/4pB2/PP4PP/1R1Q1RK1 b - - 1 19,e3e2,20,-640
3rk1r1/1bp2pp1/ppn1p1p1/3p4/3P4/NPPP2NP/P2K1PP1/3R2R1 b kq - 1 13,g6g5,50,-8
b2qr1kr/p1bp1ppp/1pn1p1n1/2p5/4PP2/1PNP2N1/P1P3PP/B1QBRRK1 w kq - 1 8,g3h5,40,+203
qrkn3r/4bppb/1p1np2p/pP1p4/P1pP3P/2N1QNP1/2P1PPB1/1RK3BR b KQkq - 0 11,d6f5,50,-43
5b2/1ppk2p1/3p1p2/p4P1r/2PP4/1P1NN1B1/5K1P/8 b - - 4 29,f8e7,40,+226
rbkn1qr1/pppppbpp/5pn1/8/2PP4/6N1/PP2PPPP/RBKNBQR1 w KQkq - 2 4,e2e3,50,+79
rqnnkrbb/pp1ppppp/8/2p5/2P5/3N4/PP1PPPPP/RQ1NKRBB b KQkq - 1 2,f7f5,50,0
2k3r1/1ppnQ3/3p4/3q3p/3P3P/P1P2B2/3KPP1P/2R5 w - - 5 32,f3d5,19,#+17
brqbn1kr/p1p2ppp/1p1pn3/4p3/4P3/1P1PNN2/P1P2PPP/BRQB2KR b KQkq - 2 5,a7a5,50,0
bqr2rk1/p2nbn1p/1p1p1pp1/3Pp3/4P3/1P2NP2/P2BN1PP/1QRBK2R w KQ - 7 13,e2c3,40,+173
brnknbrq/p1p3pp/1p2p3/3P4/8/6P1/PPPP2BP/BRNKN1RQ b KQkq - 1 6,e6d5,30,+283
r3r1kb/ppq2p1p/2bp1np1/2p5/2N1PP2/3Q2P1/PP2R1BP/RKB5 b Q - 4 15,d6d5,30,-422
nbbr1qkr/pp2pppp/5n2/3p4/3P4/1N6/PP2PPPP/1BBRNQKR w KQkq - 0 5,g2g3,50,+11
q1nrb1kr/pp1p1ppp/1bn1p3/8/8/4P1P1/PPP2PBP/QNNRB1KR w Kkq - 1 7,c2c4,50,0
qn1r1k2/pbN1pp2/1p5p/3pr1p1/P7/1P4P1/2PQ1P1P/3R1RKB b q - 1 16,b8c6,20,+518
1r2krbb/ppp1q2p/1nn3p1/3pPp2/8/1N1N1QP1/PPP4P/1R2KRBB w KQkq - 0 11,g1c5,50,+22
1r1k3r/1qb1pbpp/3p1pn1/3N4/Q3PP2/P1N5/1PP3PP/1K1RB2R w - - 3 18,b2b3,30,+380
bnrkqbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/BNRKQBNR w KQkq - 0 2,f2f3,50,0
rkrqnnbb/pppppppp/8/8/8/6N1/PPPPPPPP/RKRQN1BB b KQkq - 1 1,a7a5,50,-81
rkbbrq2/ppp1pp2/5nnp/3p4/2PPNB2/8/PP2PPPP/RK1BRQ1N b KQkq - 0 6,f6e4,20,-410
1r3r1k/pppbb1pp/1n2qp2/4p3/8/1N1P2P1/PPP1QPBP/1RB2RK1 b - - 8 13,f8e8,50,0
nbrknqbr/p2p2pp/1p3p2/2pPp3/2P5/3NP3/PP3PPP/NBRK1QBR b KQkq - 0 5,e5e4,30,-207
bb1r1r1k/4n1pp/p2p1qn1/1ppBp3/4Pp2/P1NP1PP1/1PPN3P/B1KR1RQ1 b - - 1 15,a8d5,40,-132
r1r2k1Q/5pp1/1n1qb3/3p4/3P4/1P2N3/P4PPP/1B2R1KR b K - 4 19,f8e7,20,+492
qrbnkbrn/pppppppp/8/8/4P3/8/PPPP1PPP/QRBNKBRN b KQkq - 0 1,b7b5,50,-12
1r4k1/5p1p/6p1/pp6/1R2Q2P/8/q4PP1/6K1 w - - 0 29,e4e5,50,-8
2krq2r/ppppb1pp/1nn2p2/4p3/2B1P3/PNN2P2/1PPP2PP/1K1RQ1BR b - - 0 9,b6c4,40,+196
2q1nrkr/p2bbn1p/1p3pp1/2pPp3/2P1P3/PN2BN1P/1PQ1BRPK/5R2 b k - 2 18,h7h5,50,-4
rqk3r1/pp1n1b1p/2pb2pP/3p1pP1/3P4/2P1P1B1/PP2B3/RQK2NR1 w KQkq - 1 18,c1d2,50,-21
r2nkr2/pp1q2pp/1bp3n1/4p3/3PNp2/1PP1P3/P2B1NPP/R3KRQ1 b KQkq - 1 13,d8e6,40,-222
3r1rk1/pq6/1p1npb2/n2pNppb/3P3p/1P1B1P1P/P2QPNPB/2R2RK1 w - - 5 23,g1h1,30,+221
rbnk1r1n/pp4pB/4pp2/3p4/3P1P2/2P1PKN1/P2B2PP/q4R2 b q - 1 12,a1a2,20,-785
rb3r2/ppp1pkp1/4bpp1/2P5/2n1NP2/1N6/PP2P1PP/2KR1RB1 w - - 1 12,c5c6,50,+41
1r3r1k/pp3p2/2pq2p1/3n2Q1/P2P1n2/6N1/3B1PPP/1R2R1K1 b - - 1 23,h8g8,30,+403
qnbbrk1r/p4ppp/3p1n2/2p1p3/p3P3/1P3N1P/2PP1PP1/QNBBRRK1 w kq - 0 7,a1a4,50,+26
1qrk3r/pp2b1pp/1n2bp1n/2p1p3/4P3/1NPP4/PPN1BBPP/1QR2RK1 w kq - 1 12,d3d4,40,+251
b2rkqrb/p1pn1p1p/1p1n2p1/3p4/3P4/1PN1P3/P3QPPP/B1NR1RKB b kq - 4 8,f8e7,40,+115
3rrk2/ppb1np2/2p1p1p1/8/2nPBPP1/2P2K2/PP3B2/R6R w - - 0 28,f2h4,30,-384
6nr/4k1pp/3pp3/pb6/1P1p4/1P1N1B2/2P2PPP/2R3K1 b - - 0 21,a5b4,50,0
nr1b1krn/ppp2ppp/4p3/8/q2P4/1P2P3/P4PPP/NRQKB1RN b kq - 0 9,a4a2,50,-36
8/8/2p5/1p1p1p1p/1P1P2k1/6P1/4BK2/8 b - - 1 57,g4g5,20,+576
5r1k/p1R3pp/1p6/3Q1p2/3Ppq2/BP5P/P5P1/7K w - - 3 32,a3d6,20,+839
r4rk1/1p4p1/5p2/p1qpP3/8/1PP3N1/P1N2nPP/1Q3RK1 w - - 0 28,f1f2,50,0
rkr2qbb/pppp3p/2n1n1p1/4Pp2/3P1P2/2N5/PPP4P/RKR1NQBB w KQkq - 1 8,d4d5,20,+426
8/1p3ppk/5n1p/2B5/3QP3/5P2/1K1Nq3/8 b - - 8 33,e2b5,40,+160
2k4r/1bb1pnq1/pp4p1/2n2p2/B1Pp1P2/Q2P2P1/P1KNP2r/1RBNR3 b - - 1 22,g6g5,30,-388
1r3rk1/ppp3pp/4q3/3n4/3Rp3/1Q6/PPP1B1PP/2K4R b - - 3 18,c7c6,50,-64
8/8/1p2B3/p3b3/P2k3p/1P2pP2/4K3/8 w - - 2 43,e6f5,20,-497
q1rkr1bb/pp1n3p/2p3p1/3p1p2/5P2/2P1N1P1/PP2P1BP/Q1RKR1B1 w KQkq - 1 12,a2a4,50,-78
rqnbbnkr/pp2ppp1/2p5/3p3p/3P3P/6N1/PPP1PPP1/RQNBB1KR w KQkq - 0 4,e2e4,50,+11
2k5/p1pp2bp/4p1p1/4P3/1PKB4/3P2P1/4r3/3R4 b - - 3 28,g7e5,20,-486
7r/pp4k1/1nbqp1p1/3pNpQ1/3P4/1P6/P3P1PP/4RRK1 b - - 3 21,c6e8,20,+428
br1q1rk1/p1b3pp/1pp2pn1/3P1N2/2P5/3Q4/P3N1PP/B3RRK1 w - - 0 16,d5d6,30,+447
rnnkbbrq/pp1ppppp/2p5/8/4P3/6P1/PPPP1P1P/RNNKBBRQ b KQkq - 0 2,g7g6,50,0
2r3k1/b2nqppp/2r1n3/1pP1p3/4P3/P3BP1P/B1R1NQP1/2R3K1 w - - 3 24,a2e6,50,+37
bqr3rn/ppbpkp2/4pp1Q/2p5/2P5/1P6/P2PPPPP/2RBNKRN w KQ - 2 7,g2g3,50,-98
3n2bb/3k4/2p2n2/2Pp4/NK1Pp1p1/4PpP1/3N1P2/5BB1 w - - 2 33,a4c3,40,-231
1kr5/pp6/3p3q/1b3Q2/2n1P3/3N1BKP/P5P1/2R4R w - - 1 32,g3h2,20,+504
rqbbkr1n/pp4pp/2p1pp2/3p4/1P1P4/1BPQn3/P3PPPP/R3KRNN w KQkq - 0 8,d3e3,40,-157
bqr2rk1/p1p3pp/1p1p1n2/6b1/2P1P2n/1P3BN1/P1R2PPP/BQ2NKR1 w K - 2 11,g3f5,50,+73
bnrbqnkr/p2ppppp/1p6/2p5/4P3/2N5/PPPP1PPP/B1RBQNKR w KQkq - 0 3,f1g3,50,+5
b2r1r2/ppk3p1/2p2n2/2q2PKp/8/3B1QPP/4P3/5RN1 w - - 0 29,f3f4,20,-648
5nk1/p3bpp1/1n2p1bp/1Bp1P3/P7/6NP/2r2PP1/B2R2K1 b - - 0 30,b6d5,20,-518
rbknnrbq/pp2p1pp/2p5/3p4/4p3/2P2PP1/PP1P3P/RBKNNRBQ w KQkq - 0 5,g1c5,50,-5
6k1/6p1/7p/8/3q1P2/5P2/P4RKP/8 b - - 0 43,d4f4,30,-435
1br2rk1/p3pppp/1p2nn2/1Pp5/2P5/P2QPqN1/3P1P1P/BBR2RK1 w - - 0 16,a1f6,20,+481
brqnkbrn/ppp2ppp/3p4/8/1P6/6B1/P1PPPPPP/1RQNKBRN b KQkq - 1 3,b7b5,40,+158
1qb5/1p3kpQ/3p4/3P4/3B1p2/1NP5/PP3PPP/6K1 w - - 0 26,h7g7,10,#+4
qbrnbk1r/pp2pppp/2p5/3n4/3P4/5N2/PP2PPPP/QBRNBK1R w KQkq - 0 5,h2h4,40,+109
rnkqbbr1/ppp2ppp/4p1n1/8/3PN3/2N5/PPP2PPP/R1KQBBR1 b KQkq - 0 5,b8c6,50,-14
1r1kr2q/p1pb1R2/1n1p4/6bp/3NP1nP/2PP4/P1KBB1P1/1R5Q w kq - 0 19,h4g5,30,+338
brnq1rk1/p3ppb1/1p3npp/3pN3/2p2P1Q/1P2PN2/P1PPB1PP/BR3RK1 b - - 1 10,c8d6,50,+51
6R1/nk6/1p1B4/p3Pp2/2P5/PP3P2/2K3Pr/8 w - - 4 42,e5e6,20,+600
2bn3r/pp3pkp/2p3p1/6P1/4r1nP/1N3P2/PP2B3/3NR1KR b KQ - 0 17,e4b4,40,+130
8/b7/p3k3/1p1pP3/3P4/1P1K4/P7/8 b - - 1 44,b5b4,20,-508
5k2/3B1bpp/5p2/pp1PpN2/4P3/4BPK1/1r4PP/8 w - - 0 32,e3c5,30,+383
nrb1qknr/pppp2pp/8/4p1p1/4P3/8/PPPP1PPP/NRBBQRK1 w kq - 0 5,d2d4,30,+361
bbrqkrn1/pppppppp/6n1/8/4P3/6N1/PPPP1PPP/BBRQKRN1 b KQkq - 2 2,g6f4,50,+27
8/8/1NN1N3/7N/5N2/2K1k3/8/B7 w - - 7 88,b6d5,13,#+8
bq2rkr1/ppbppppp/6n1/2p2N2/2P5/1P6/P2PPPPP/BQNBRRK1 w kq - 1 6,f5g3,30,+414
r1kqrn1b/p1p2b1p/2p1p3/4Ppp1/3N1P2/3P2P1/PPPN3P/R1KQR1B1 b KQkq - 0 10,c6c5,30,+299
bbrk2rq/p2pp1pp/1p2pn2/8/2P5/1P6/P3PPPP/BBRK1NRQ w KQkq - 0 7,f2f3,50,-67
rkrq3b/pp1ppp2/2pn4/2R4P/7p/1Q1PNB2/PP1P1P1B/RK6 b Qkq - 0 12,a7a6,30,+397
7R/2k4p/6p1/1Np5/6P1/3P4/2KP4/r7 b - - 0 32,c7c6,20,+410
bbrk1q1r/pp3ppp/2ppnn2/4p3/4P3/1PP2P2/PBBP2PP/2RKNQNR w KQkq - 1 7,d2d4,50,+17
brnkrb1q/pppppppp/8/3nP3/2P5/8/PP1P1PPP/BRNKRBNQ b KQkq - 0 3,d5b4,40,+123
rbk2rbq/pppp1ppp/2n1pn2/8/4PP2/2P5/PP1P2PP/RBKNNRBQ w KQkq - 0 4,b2b4,40,+164
2k1r3/2p2q1p/1PQ2pn1/B4p2/3p1P2/5RP1/PP5P/2K5 w - - 0 24,b6b7,17,#+14
br4q1/p1kr1p1p/1p4p1/2p5/2NbnN2/1Pp3PQ/P4R1P/1R4KB w - - 0 18,h1e4,20,-558
r6n/p3n1k1/1pbq2p1/2ppp3/8/2PQ2N1/PP1PPBP1/2K1N2R w - - 4 14,g3e4,20,+433
b1q2rk1/p5p1/1p2pn1p/2p1bp1P/2P5/1P6/PB3P1P/1B1QNRK1 w - - 0 16,b2e5,30,+311
8/pp3k2/2p1nb1p/4ppp1/2P5/1PB2PPB/P4K1P/8 b - - 6 33,f7g6,50,-54
r4rk1/p1pqb1pp/1p1nbpn1/3pp3/PP6/2PP1PP1/2NQPBBP/R4RKN b - - 0 11,a8c8,40,-115
r4rk1/5pp1/3p1n1p/1q1Pp1b1/4Pn2/4N1N1/2QB1PPP/RR4K1 b - - 1 19,a8a1,50,0
qnrnbkrb/ppp1pppp/8/8/2pP4/8/PP2PPPP/QNRNBKRB w KQkq - 0 3,d1e3,50,0
bbrkqnrn/p2ppppp/8/1pp5/8/5PN1/PPPPP1PP/BBRKQNR1 w KQkq - 0 3,d2d3,50,0
rknqrnbb/ppppp2p/6p1/5P2/8/6P1/PPPP1P1P/RKNQRNBB b KQkq - 0 3,a7a5,50,+54
r1qkbr2/pp3ppp/2p2n2/3p4/4P3/2P3Pn/PPB1PP2/2KRBRNN w kq - 0 10,f2f3,30,-358
r2kqbr1/pp1b1ppp/3p4/2nPp3/4P3/2N3N1/PP2QPPP/R1BK2R1 w KQkq - 1 11,c1g5,50,+15
br6/p1p1k1p1/2qp1n2/1p4Q1/4P3/PP1P2N1/2P2Pr1/BR1KR3 w KQ - 2 14,g3f5,20,+619
7Q/1p1p4/2pk2b1/3qp1Bp/5p2/1N6/PPPPP2P/N1KR4 b - - 0 18,d5f7,20,+956
rb1nkrbq/pp1ppppp/1np5/8/3P4/2PN4/PP2PPPP/RB1NKRBQ b KQkq - 2 3,f7f5,50,-34
rnqnkbbr/pp1p1ppp/4p3/2p5/3PP3/5P2/PPP3PP/RNQNKBBR b KQkq - 0 3,c5d4,50,+16
1k1rrbb1/1pp5/1q2p1n1/p2pPp1p/2PP1Pp1/1N1BB1P1/PP2Q2P/1KR1R3 b - - 0 21,a5a4,30,+234
nr1k1nrb/ppp1pp1p/3pb1p1/N7/2PP4/4N3/PP2PPPP/1RBK2RB b KQkq - 0 6,h8d4,40,-145
2k1rr1q/p3p2p/1ppn4/3p2p1/3P1P2/nP2QBPb/P1P1R1NP/NK1R4 w - - 7 16,b1c1,30,-280
2r3b1/p3Q1q1/5p1k/3Np1p1/4P2p/5P1P/PPPP2P1/1K1RR3 b - - 3 21,g7f7,20,+644
brnknbqr/p1ppp1pp/1p3p2/8/4P3/3P1N2/PPP2PPP/BRNK1BQR b KQkq - 0 3,a7a5,50,-47
1b1rkrq1/pp4pp/1n2bpn1/4p3/3p4/P2P2N1/BPPB1PPP/N1KR1RQ1 w kq - 0 10,a2b3,50,0
rbb2rk1/p1q2ppp/1p3n2/4N3/3PpP2/2P1N3/PP4PP/R1B1QRK1 w - - 0 14,b2b3,30,+251
1rknbbnr/pqp2ppp/1p2p3/3p4/3P4/1PB2N2/P1P1PPPP/QRKN1B1R w KQkq - 0 5,e2e3,50,-15
8/3r2k1/5p1p/3p1P1P/P3p1P1/2N5/3P4/3K4 w - - 1 39,a4a5,30,-275
r1n1bk1r/1ppp3p/p1n2bq1/3Np1p1/4P3/P4B1P/1PPPNBP1/2KR2QR b kq - 1 11,f6d8,30,+304
2krn1r1/pp1n2qp/2p1b1p1/4ppP1/3pP3/P1PP1NPB/1P2NP2/2KR2RQ b - - 0 13,d4c3,40,-133
1k6/2p4p/1pP3p1/5p2/Q2B4/K1P3P1/4q2P/8 b - - 6 41,e2f1,30,+328
1rb2rk1/ppp1ppb1/7q/2Nn2pp/3P1P2/2P3P1/PP2BP1P/1R2K1RQ w KQ - 0 12,h1d5,50,+6
rk3bbr/pp1q2pp/5p2/4pB2/2Pn2P1/4Q3/PP3N1P/2KR2BR b kq - 2 15,d7c6,30,-283
2k4r/2p3np/1p4pn/r3Pp2/PR1B1P2/1q3N1P/6P1/2R3K1 w k - 0 24,b4b3,30,+452
8/5nkp/8/5Q2/4pp2/4q2P/7K/8 b - - 1 59,e3f2,17,#-23
n1rbkr1q/Q1ppn1pp/1p2b3/4pp2/8/1NN3P1/PPPPPP1P/2RBKRB1 b KQkq - 0 7,f5f4,50,+21
1rr5/3pnqkp/5n2/1p6/3Q2P1/1P3b2/1BP5/1KNR1B1R w - - 0 24,g4g5,20,+588
bqnrnbkr/ppp2ppp/4p3/3p4/8/1N1N4/PPPPPPPP/BQ1R1BKR w KQkq - 0 3,h2h4,50,-94
1k1r1r2/pbp2pbp/1p1p2p1/4p2q/4P3/1PNP2PB/P1P2PKP/2B1RR2 b - - 6 22,g7h6,20,-524
qnrk1nrb/p1p1pppp/1pbp4/8/5P2/6P1/PPPPPB1P/QNRK1NRB w KQkq - 0 4,h1c6,50,-25
3q2k1/1pp2pbp/1p2b1p1/8/n3PP2/1N2B1P1/PPP2K1P/1Q5B w - - 2 16,c2c3,50,+84
b1kr1qrn/p1ppbp1p/1p1n2p1/4p2P/P1P1P1P1/1P1P4/2K2P2/BR1BNQRN b - - 0 10,g6h5,50,-76
1r1krqn1/pb1pp1bp/1np2pp1/1p6/3PPP2/1PPN2P1/P3NQ1P/BR1KR2B b KQkq - 3 9,e7e5,40,+161
3brkr1/p4n1p/3p4/q3pp2/4p3/BB6/PQ3PPP/4RKR1 w KQkq - 0 19,b3c4,40,-217
6kr/1bnq1rpp/p1p1pp2/QnB5/2BPP3/5N2/5PPP/2RR2K1 b k - 8 19,h7h6,30,+209
2k5/ppn1b1p1/2p1Nnbp/4R3/2Pq1BP1/5P2/PP1N3P/2KR3Q b - - 0 23,d4c3,2,#-2
1r6/p1k2ppp/bpp5/3p2P1/n2K4/4RP2/3qP2P/4RQ1N w - - 4 21,e3d3,7,#-3
1brn1kqr/p3p1pp/1p3p2/2pb4/5P2/1P3N2/P2PP1PP/BBR2KQR w KQkq - 0 8,e2e4,50,+118
rk1nr2n/pb1p1qbp/2p1ppp1/1p6/2BPPP2/2N1B1N1/PPP2QPP/2KRR3 w kq - 0 10,c4e2,30,+265
4k3/p5pp/3b1p2/1ppP4/4q2P/5NP1/P4P2/3Q2K1 w - - 0 28,d1b3,30,-261
bnnrk1qr/2pp1ppp/1p2p3/p7/1BPP4/1P6/P3PPPP/1NNRKBQR b KQkq - 0 5,a5b4,50,0
br1qkn1r/p2ppp1p/1p1n2p1/2p5/8/1P1PP1P1/P1P2P1P/1RNQKNRB w KQq - 0 6,h1a8,50,+13
1rkq1r2/pppp3p/1n2p1p1/4Pn2/2b5/1N4P1/PPPP3P/1RK1QRBB b KQkq - 0 9,c4f1,30,-359
nb1rbk1n/pp3prp/6pN/8/8/5P2/P5PP/1B1R2KN b q - 0 18,d8d1,20,-887
8/2k5/p7/3q3p/PK6/1P1p4/8/8 w - - 0 49,b4a3,9,#-5
6k1/ppr2bp1/1bpN3q/4pP1p/2P5/1P3QP1/P6P/1B3R1K w - - 0 27,f5f6,50,+8
1rbqkbnr/pp3ppp/1n2p3/2ppP3/3P4/2P2N2/PP3PPP/NRBQKB1R b KQkq - 0 5,c5d4,50,+101
6k1/4qp2/4bpp1/4b3/2p5/P1P1BPPP/1P3QK1/1B6 b - - 2 43,e7e8,40,+209
3q3b/p4kpB/1pp2p2/4n3/2P5/1PB3P1/P3PP1P/1Q4K1 w - - 1 23,c3e5,20,+564
1r1b2k1/p2q2p1/1p1p1n2/3P3p/1P3P1P/4QPK1/P1R1P1B1/2R5 w - - 1 29,g2h3,20,+572
6rb/n1rkpp1p/B2p2pq/1p6/1P5P/n1N1P1P1/2PP1PQ1/B1R1K1R1 w K - 1 17,c3d5,20,+407
rnb2rk1/pp2nqpp/2pp4/2bPp3/4Pp2/P1N2P2/1PPBN1PP/2KRQB1R w - - 3 12,c1b1,50,+13
3r4/k2r4/qp1bQ3/p6P/P7/1P2B3/2PP4/1K1R3R b - - 2 32,d7c7,20,+465
brk3rb/p1qnpp1p/1pp3p1/6P1/3PB3/1P1N1Q2/P1P2P1P/BRK3R1 b KQkq - 2 10,f7f5,50,+73
1rk1r2b/p4q1p/1p1pppp1/4n3/5P2/1P1NN1P1/P1PPP1QP/BRKR4 w KQq - 0 11,f4e5,20,+634
1nrbkrbq/1Qppp1pp/1n3p2/p7/P5P1/8/1PPPPP1P/NNRBKRB1 w KQkq - 0 4,b7g2,50,+46
rk1rn1nq/pbppppbp/1p4p1/8/3P1B2/2PN1N2/PP2PPPP/RK1R1B1Q b KQkq - 2 5,f7f6,50,-21
6r1/3R2pk/4Q2p/1p1p3q/3B4/1P2P3/6PP/6K1 w - - 2 29,h2h3,20,+551
q1r1brkb/p1np1p1p/1pp1n1p1/4p3/4P3/2PPN1P1/PP1N1PBP/Q1R1BRK1 w - - 3 9,f2f4,40,+161
brkqnnrb/p1pppppp/8/1p6/8/5NP1/PPPPPP1P/BRKQ1NRB b KQkq - 1 2,g7g5,50,-13
2kr2b1/p2p2b1/2p5/1N5p/4P3/3P1p2/1P1R3P/qBK2R1Q w - - 4 26,b5d6,30,+305
b1r1kb1r/p1p1pppp/4n3/3p4/1q2n3/1PN1PN2/P2P1PPP/BQR1KB1R w KQkq - 6 8,c3e4,30,+233
r3qr2/pkp2ppp/1p2pbn1/8/3P4/2P2N2/PP1B1PPP/2KRQR2 w - - 0 12,e1e4,50,+12
q1b1kr2/p3bppp/4p1n1/2Pp4/P7/B1n2NN1/4PPPP/1Q1B1RK1 w k - 0 12,b1c2,30,+216
n1n2rkr/pp3ppp/5q2/2p5/2PP4/1P6/P4PbP/1BNQBRKR w KQkq - 0 11,g1g2,30,+394
3r1bk1/7p/R5p1/8/3B1P1P/2P2KP1/1P6/8 w - - 1 42,f3e4,20,+534
qbn1bknr/ppp1pppp/8/3r4/8/8/PP1PPPPP/QBNRBKNR w KQk - 0 3,h2h4,50,+73
1r2k2r/pp1q2pp/1n2ppb1/3p4/1b1PPP2/P5P1/1P2KNBP/1RQ3BR b kq - 0 13,d7b5,20,-513
rk1n3r/ppp3pp/3n1p2/4pNq1/8/b1P2b1B/P1KP1P1P/1R2Q3 w kq - 6 16,f5d6,20,-800
rbqnbknr/pp2pppp/2p5/3p4/4P3/5PP1/PPPP3P/RBQNBKNR b KQkq - 0 3,d5e4,40,-122
5k2/5p2/RP6/6p1/5PP1/R4K2/2r3r1/8 b - - 2 42,g2f2,50,0
8/8/p3p3/1p4p1/3pp3/1P3k2/P7/4K3 b - - 5 40,g5g4,20,-1008
rbb1nkqr/pp1p2pp/2p1np2/4p3/3PP3/2P1B3/PP3PPP/RB1NNKQR w KQkq - 2 5,f2f3,50,+30
nq1r1rk1/3p2pp/1p3pb1/pNBP4/P1P5/5P1P/1P2Q1P1/3R1RK1 b - - 0 23,b6c5,30,-249
2krqrbb/pppp3p/1nn3p1/4pp2/3P4/1NP3P1/PP1NPP1P/2KRQRBB w - - 0 7,d4e5,40,-195
rqkr2b1/pppp1npp/1b1n1p2/8/3NPP2/3B2N1/PPP3PP/RQKR2B1 w KQkq - 1 8,b2b3,40,+142
1k1r2qb/pn4pp/1p2pn2/8/P4P2/1P1P4/2P4P/N1KR1RQ1 w - - 0 17,d3d4,40,-188
1rb1krnq/pp2pppp/1nP5/3p4/8/3P4/P1P1PPPP/NR1BKRNQ b KQkq - 0 6,g7g6,50,-106
nbrq1rk1/pp1b1ppp/2p2n2/2Pp4/1P1P4/1N3P2/P5PP/1BRQBKNR b KQ - 0 8,f6h5,50,-53
1q1rk2r/1p2n1p1/p7/3p1b2/8/1NPN1BPp/PP3n2/2QRR2K w kq - 0 22,d3f2,20,+452
5rk1/1p3ppp/1pb5/5P2/P3P2n/6N1/1P4PP/RB1R3K w - - 1 21,b2b4,20,+586
r4rk1/2p1bppp/p1n5/2Nn4/1PpPR3/P3P2P/3B2P1/R5K1 w - - 0 22,a1c1,20,-437
qrknrn1b/1ppp2pp/2b1p3/p4N2/4PP2/2N3P1/PPPP3P/QRK1R1BB w KQkq - 0 7,f5d4,30,+265
8/7P/5QP1/8/p1P5/P6k/1PP5/1K6 w - - 1 53,f6f3,6,#+3
2r1k1br/p2p2pp/1p2np2/2q1b3/3NPnN1/2P1KP2/PPR3PP/QB5R b kq - 7 14,e6d4,20,-755
8/6p1/1pk4p/8/PB1R4/1P1P4/2K3PP/8 b - - 0 32,g7g5,20,+861
q2rk1br/1pp2pb1/p1n1p1p1/3pP2p/3P4/1PQN1P2/P1PN1BPP/3RK2R w KQkq - 0 12,f3f4,30,+229
rk1n3r/1pp1bppb/pn2p2p/5P2/q2NP1P1/PN6/1PP4P/2KRQBBR b kq - 0 13,e6e5,40,+117
2k2r2/1ppb2bp/6p1/p2Pp3/2P2rP1/1P6/P1N1KNRP/3R4 w - - 9 27,c2e3,50,-32
r1nbqkbr/pppp2pp/2n2p2/4p3/3P4/2N2P2/PPP1P1PP/R1NBQKBR w KQkq - 1 4,d4e5,50,+33
8/7k/2p1p2r/p2r1PKP/8/8/6R1/5R2 w - - 2 32,g2e2,50,0
rq3rkn/2pp2pp/ppnbbp2/4p3/4P3/PPP2PP1/1N1P1BBP/RQ2R1KN b - - 2 11,e6b3,40,-146
rkqbbnnr/p1pppppp/8/1p6/8/4NN2/PPPPPPPP/RKQBB2R b KQkq - 1 2,d7d6,50,+41
4rrk1/3b1n1p/1p1p2qb/p1pPppp1/P1P2P2/1P1P2PP/2QN2B1/B3RRK1 w - - 1 21,f4e5,50,-57
nrqkrnbb/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/NRQKRNBB w KQkq - 0 2,f2f4,50,+13
3rkr2/p6p/1p3p2/4p3/2P1bn2/1P3Q2/P5PP/1B3RK1 w kq - 0 20,f3e4,20,+536
1q1r1rk1/p4pnp/b1p1p1p1/3pP1Q1/1P1P4/2Pp1B2/P4PPP/3R1RK1 w - - 2 20,f3g4,20,-403
rk1brqbn/ppp3pp/1n3p2/8/3Np3/5BN1/PPP2PPP/RK2RQB1 w KQkq - 0 7,e1e4,50,-11
bnqrknrb/p1p1pppp/1p6/3p4/3P4/6P1/PPP1PP1P/BNQRKNRB w KQkq - 0 3,c2c4,50,+37
rbknqrbn/ppppp1pp/5p2/8/4PP2/8/PPPP2PP/RBKNQRBN b KQkq - 0 2,e7e5,50,+36
rqk1r1b1/pp3npp/2pbn3/3p4/3Pp1PP/2P1P2B/PP3N2/RQKNR1B1 b KQkq - 1 10,d6g3,30,-277
