Position,Move,Depth,Score
1k3nbr/pp1p2pp/1b1n1p2/3Pp3/1N6/4NP2/PP2BBPP/2r2RK1 w - - 0 15,f1c1,13,-211
qrknbrnb/pppppp1p/6p1/8/8/2N2N2/PPPPPPPP/QRK1BR1B b KQkq - 1 2,b7b5,19,-102
7n/1p4pk/p5b1/8/8/K7/2r5/1q6 w - - 12 46,a3a4,2,#-1
br3k1r/p3np1q/1pn1p1p1/3pP2p/3P4/1N2NB1P/3R1PPQ/5RK1 b kq - 3 19,a7a5,13,-271
5qk1/p6p/6p1/1p1P4/8/1P4P1/3R2KP/8 b - - 0 29,f8b4,10,-3867
b5kr/pp3pp1/8/3p4/3B4/1P2N1b1/P5PP/2r1NK1R w k - 0 18,f1e2,10,-1393
r4r2/4b1k1/1p1p2p1/p1p4p/2PpP3/PP1K1PN1/6PP/1RR5 w - - 0 28,g3e2,19,-4
8/6p1/2Q3R1/B4k2/8/4P2P/5PP1/6K1 b - - 2 39,f5e5,2,#+1
2k3rr/pbq2n2/1p1pNp2/2pPp1pp/PPP1P3/1Q1B4/5PPP/2R2RK1 b - - 3 20,c7e7,13,+359
b4rk1/p4ppp/1rP1p1n1/3N4/4N3/1P3P2/PK4Pq/2RRQB2 b - - 0 17,e6d5,19,+71
bb2rrk1/pp1q1ppp/2p5/3p4/2PP3n/1PN1PPNn/PQ5P/BB2RR1K b - - 6 13,b7b5,13,-227
rk1nq1r1/ppp2pp1/4b3/3N4/8/3Q2N1/PPPR1PPP/2K1R3 b kq - 0 14,a7a5,13,+342
1kr1qbrn/1bn4p/p5p1/Qp1P4/1N2p3/1P2N3/PB2BPPP/1RR3K1 b - - 0 18,f8b4,10,+1272
bqr1nrk1/p4ppp/4p1n1/2pp4/2P5/1P3NN1/P1B1PPPP/Q1R2RK1 w - - 0 10,c4d5,19,+42
rqn2rk1/pp3ppp/b2bp1n1/3p4/P1pP4/2P1PPP1/1P1B1NBP/RQN2RK1 b - - 2 10,b7b5,19,-4
bbrnnkqr/p2ppppp/1p6/2p5/2P5/3N1P2/PP1PP1PP/BBRN1KQR b KQkq - 1 3,h7h5,19,-4
b1nrq1rn/ppbpp1k1/5p2/2p5/4P3/4Q3/PPPP1PP1/BBNR1K1R w Q - 0 7,e3c5,13,-282
2R5/kp5p/1p1p2p1/5p2/8/P3p1P1/1P3q1P/1K1Q4 b - - 1 31,f2d2,10,+1252
br1kr3/p2pppqp/1ppnn1p1/8/5P2/1P1N2P1/P1PP3P/K2RRNQB w kq - 1 10,c2c3,19,-54
1rkr1q1b/pppbpp1p/1n1p1np1/8/3P4/1N3NP1/PPP1PPBP/1RKRB2Q b KQkq - 4 6,f6e4,19,-12
r1b2krn/pp3p1p/3p4/4PP2/4q3/3P2P1/PP1PBK1n/RQB5 b kq - 0 18,e4d4,6,#-6
nb1rbk1r/pp1pppp1/2p4q/4P3/3Pn3/1N4P1/PPP2PQ1/1BNRBRK1 w q - 1 9,f2f3,19,-30
2kr1r1b/p1pq2n1/1p1p3p/3nB1p1/4P3/1P3PPN/P1P4P/Q1KR1R2 w - - 0 17,h3g5,10,-1024
k1b1nnrb/p1p1pppp/8/5q2/1p1B4/1N1P1NP1/PPPQPP1P/R4RK1 b - - 4 10,f8e6,10,+926
7k/p3qnp1/1p3p1p/1P3Q2/1P2P2P/4P2K/6P1/8 w - - 5 39,h4h5,10,-1901
2k4r/Rb5p/4qnp1/5p2/1B1ppQ2/3P2P1/2r1P1BP/1R4K1 b - - 0 25,e6b6,16,+118
nrnkqbbr/ppp1pp2/3p2p1/7p/P3P3/7P/1PPP1PPB/NRNKQB1R b KQkq - 0 4,e8a4,19,-28
rq2k1br/pppp2pp/1n3p2/8/8/2bPP1P1/PP3PBP/RQ2K1BR w KQkq - 0 9,b2c3,19,+68
rb3rk1/2p3pp/2N1p3/p2n2qP/3P4/4p3/PP6/R2KB2R b KQ - 1 20,a8a6,9,-7164
1k4rb/pp6/2bp4/2p3qp/2Pn1p2/Q2P2P1/PP4BP/1KR1R3 w - - 0 26,g2c6,10,-983
rbnq1kr1/pp1bpppp/2p3n1/8/3Pp3/2P3N1/PP3PPP/RBNQBRK1 w kq - 0 6,b1e4,16,+154
brkrnqnb/pppppp1p/6p1/8/3P4/6P1/PPP1PP1P/BRKRNQNB b KQkq - 0 2,e7e5,19,+6
r1r1nqbb/1kpp3p/1p4p1/3Nnp2/p7/P5P1/1PPN1P1P/2KRRQBB w - - 0 13,d5b6,10,+587
2kr4/pp1p3p/2p2b2/5N2/1P5P/P2R3K/2P5/8 w - - 4 28,f5d6,16,-213
2r3k1/2b1r2p/1p2p1p1/p2pP1N1/5P2/n1R3P1/5N1P/2R4K b - - 4 35,a3c4,10,-421
1brqbrk1/1p2pppp/1np2n2/p2p4/3P4/BPP2N2/P3PPPP/NBRQ1RK1 b - - 0 7,f6e4,19,-8
1b6/p3k1r1/1p4R1/2p1p1Bp/2P1q2P/8/PP4P1/Q2R2K1 b - - 3 27,e7f7,10,+2257
2kr1r2/pppb3p/2np2pq/8/4NP2/Q5P1/PPPR4/2K2R1B w - - 3 17,a3c3,19,-7
r2q1bkr/pp1npppp/2p2n2/3P4/3P2b1/2N1PN2/PP3PPP/R1BQ1BKR b KQkq - 0 6,c6d5,19,+37
b1rbk1rq/p1pn1ppp/1p2n3/4p3/1PR3PP/5PN1/P2PP3/BN1BK1RQ b Kkq - 0 7,b6b5,19,+11
8/p4k2/P6p/2pn4/4b3/8/1K5p/8 w - - 0 43,b2b3,6,#-5
r2b2kr/p4qpp/1p1n1pn1/2p5/8/1PQ1PN2/P1R2PPP/B4RK1 b k - 3 14,d8e7,10,-1099
nr2q3/ppk1np1r/2b5/8/2PQ4/1N6/PP2PPPP/3R1K1R w K - 5 20,d4e5,10,-431
1r1k4/p1pn4/1p1p4/q4PP1/4Q3/1P2nP1B/2P5/2K5 b q - 4 29,a5e1,10,-1616
bbr1nnkr/p2pqppp/1p6/2p1p3/2P5/1P2NN2/P2PPPPP/BBRQ2KR w KQkq - 0 5,h2h4,19,+65
1nrb1kqr/ppp1pppp/1n1p4/1b6/3PPP2/8/PPP1B1PP/NNR1BKQR b KQkq - 2 4,b5e2,19,-29
6k1/6pp/1p6/3b4/7P/P2qPK2/8/2R4R w - - 2 34,f3f2,10,-3576
4r3/3krp2/p7/5p2/4pP1Q/1p1qP2P/3P1B1K/1R1R4 w - - 0 39,h4f6,10,+903
nrknbbrq/ppppp3/5p1p/6p1/3P2P1/2P5/PP1BPP1P/NRKN1BRQ w KQkq - 0 5,e2e4,19,+67
2rk2br/2bpq1pp/2p1np2/4p3/4P3/1N2BP2/PP1P2PP/1BRKQ2R w KQkq - 3 12,d2d4,19,+66
nq1nrrk1/pb3pbp/1p1p2p1/2p1p3/3PP3/1N3PP1/PPPB2BP/2QNR1KR b KQ - 0 9,c5c4,13,-318
rk1qnrbb/pp1pp1pp/5p2/2B2P2/7P/6Pn/PPPPP3/RKQNNR1B w KQkq - 0 7,h1g2,10,+1395
2kr1r2/pq2pp2/1p3bp1/2p5/5Q2/2PbP1P1/PP5P/2KR4 b - - 0 22,d3e2,8,-6777
1bn5/1k4qp/pp2p1p1/1QPpPp2/1B3P2/6P1/PP5P/1KR5 w - - 0 32,b5e8,10,+3039
2k4n/6pp/8/2P5/3PK3/p1B5/r7/8 w - - 0 32,d4d5,10,-4152
brq1nnkr/pppp1ppp/4pb2/8/8/1P4N1/P1PPPPPP/BRQBN1KR w KQkq - 2 3,h2h4,19,+60
1b1rq1kr/p4ppp/1pp3n1/3p1Q2/3Pp3/2P2PP1/PP2P2P/BBNR3K b kq - 0 10,g6e7,10,-879
bbqr1k1n/p3pp1p/1p3n2/2pp4/2P5/1P3NN1/P2PPPPP/1BQRKR2 w KQ - 0 7,d2d4,13,+294
8/8/2Q3p1/P7/2R1P2p/P7/k4BPP/6K1 w - - 3 47,c6b5,3,#+3
rqkr1n1b/p1p1p2p/3p1np1/1b3p2/2NP4/4PNP1/PPQ2P1P/R1KRB2B b KQkq - 2 8,b5c6,16,+134
k7/p5bp/4p1p1/3qP3/1R3P1P/P3K1P1/1P6/8 b - - 4 34,g7f8,10,-4974
r3r1k1/7p/1p1qP1pP/1Pp1p3/P3Qp2/1P3P2/2N2K2/3R4 b - - 0 33,d6d1,13,-1042
bbnrkqnr/p2ppppp/1p6/2p5/2P5/1P6/P2PPPPP/BBNRKQNR w KQkq - 0 3,e2e4,19,+19
rnkqbnrb/ppp1pp1p/6p1/8/4pP2/6P1/PPPP3P/RNKQBNRB w KQkq - 0 4,f1e3,16,-143
rnkrnbbq/pppp2pp/8/4pp2/8/2N3P1/PPPPPP1P/R1KRNBBQ w KQkq - 0 3,f2f4,19,+11
2kr4/1ppbrp1p/6p1/p2Rp3/6P1/P3PP2/1PP2R1P/2K5 w - - 1 20,d5a5,10,-1901
2k1rrb1/1Qp5/2P5/P2pp2p/5ppq/2P1P3/5PBB/3R1RK1 b - - 0 23,c8d8,10,+1979
bqnrkr1b/pp1ppppp/5n2/2p5/8/5N2/PPPPPPPP/BQNR1RKB w kq - 0 3,b2b4,16,+123
1k1r4/1pp5/p5R1/2n2p1p/8/4N1P1/PKP2PBP/8 b - - 0 26,d8d2,10,+1655
nb1rkqr1/pbp1pppp/1p4n1/3p4/3PP3/1NPB2N1/PP3PPP/2BRKQR1 b KQkq - 0 6,e7e6,16,+202
8/1p1P3p/5k2/p1P5/2P1B1p1/6Pb/P4K1P/8 b - - 0 39,f6e7,10,+1736
qrn3kr/p1p1ppbp/2np2p1/8/8/1PpNP1P1/P1PP1P1P/QR2BRK1 w kq - 0 9,d2c3,10,-1613
k4bqn/1nrp1bpp/2p1pp2/8/1p1PP3/1B2QP2/1PP1N1PP/1KR1B2N b K - 2 12,b7a5,19,+33
4r3/5kpp/1p3pn1/p1p5/3b3B/1P3R2/P5PP/4R2K w - - 5 30,e1e8,19,+27
7k/p5p1/1p2N2p/3p4/4n1P1/2P3bP/PP6/4B1K1 w - - 1 29,e1g3,13,+316
1nkr1r1q/p1b1npp1/1p1pp3/3P3p/1NP5/1P3N1P/P4PP1/B2RR1KQ b - - 0 16,e6e5,16,+186
2q2rkr/1p1pp1pp/p3n1b1/5p2/2Nb1P2/1P4P1/P2QP1KP/NB3R1R b kq - 1 13,d4a1,10,-714
rk1qr1bn/1p3p1p/3p2p1/p2Pp3/n3P3/3P1PN1/PP1QN1PP/RK4R1 b Qkq - 1 11,f7f5,10,-405
rqbbknr1/ppp2ppp/3p2n1/8/3PP3/6N1/PP3PPP/RQBBKNR1 b KQkq - 0 5,c7c5,19,+79
2qr2kr/b2b1pp1/2p1p3/pp1pPn2/3P1P1p/P1P2N1P/B1PN2P1/2QR1RK1 w kq - 3 18,d2b3,13,-223
qr3rk1/pp1b1pbp/3p2p1/2pp4/5Pn1/1PPPP3/P2QN1PP/1R1N1KRB w KQ - 1 12,h2h3,19,-13
1nqrr1kb/pb3ppp/1p3n2/2p5/2PpPN2/1P1P2P1/P2N3P/B1QR1RKB w - - 1 13,d1e1,19,-37
1rk4r/ppppbqpb/1n1n1p2/2NPp2p/P3P3/1N3P2/1PP1B1PP/1K1R1QBR b - - 0 11,c8d8,13,+339
1rq1r1k1/pb3pp1/1p1p1Bn1/2p5/2P1B2P/1P2QN2/P4PP1/1R2K2R w KQ - 0 16,f3d2,19,+59
qrb2rk1/p1p2p1p/1p1nn1p1/4Q3/4P3/1PN3P1/P1P2P1P/1R2NRKB w - - 5 11,c3d5,10,+669
6k1/p2p2pp/8/1npP4/5r1P/8/1P1K4/1R5R w - - 0 30,b1e1,19,+53
1q3rkr/ppp1b1pp/1nnp4/4pb2/2P5/1NBP2P1/PP2NPBP/1Q3RKR b KQkq - 1 10,h7h5,19,-17
r2n2k1/b1RN2pp/p2p1p2/3P4/1p5P/1P3N2/P3rPP1/5RK1 b - - 0 21,h7h5,19,-61
r4rb1/pknq3p/1nNp2p1/1P1Pp3/2p1BP2/2P3P1/2P4P/RK1Q1RB1 b KQ - 0 14,c7b5,13,+312
nbb2rkr/pp4pp/2pn4/3q1p2/3Pp3/2P1Q3/PP1N1PPP/1BB1NRKR b KQkq - 3 8,a8b6,19,-97
8/8/1p6/p1k1KP1p/7P/4N3/1n6/8 b - - 0 63,c5c6,19,-4
b1rbk1qr/2pppppp/2n1n3/1p6/8/1P3P2/P1PPPQPP/BNRBKN1R b KQkq - 2 4,f7f5,16,+189
3rr3/pQpknp1p/1n1p2p1/4P3/3P4/1P4N1/1PP4q/1K2RR1B w - - 0 19,e5d6,10,+1801
1rkrbb2/1ppppp2/1p4p1/7p/q4P2/PN3NPP/1PPP4/1RK1RQ2 b Qkq - 3 13,c7c5,13,-242
1rkbbnrq/pppppppp/1n6/8/8/1N6/PPPPPPPP/1RKBBNRQ w KQkq - 2 2,f2f4,19,+19
r3r3/pp3kp1/3bpn1p/3p2p1/3P1P2/2P5/PP2Q1PP/R1BKR3 b KQ - 0 17,g5f4,9,+3913
8/p4p2/7p/1p6/1P2P1k1/5r2/7K/6R1 b - - 7 41,g4f4,10,-3054
4Rr2/pppk3p/3p4/q5p1/5pP1/3n1P2/1PP2QBP/2KR4 w - - 0 19,d1d3,18,+3
qnbrk1r1/pppppp1p/4n1p1/8/1P6/2N5/PQPPPPPP/3RKNRB b KQkq - 2 4,d7d5,19,+15
4rk1r/p5pp/1p3b2/4p3/2P2p2/1PBqnB2/P4RPP/Q3R1K1 b kq - 3 20,f8f7,19,-78
q4rk1/1b3ppp/4pbn1/2p5/pp2P2P/P1P2PP1/1PQ2N2/2KR1NR1 w - - 0 17,f3f4,19,0
8/pkpbNQ2/1p1p4/8/4PP2/7P/PPr5/2KRR3 w - - 0 33,c1c2,9,+11602
3k4/pp2p2b/2p2p1p/8/4P3/1PPB1P1P/P5n1/R1K5 w Q - 0 25,c1d2,10,+1436
r1kb1nqr/1ppppbpp/5p2/3P4/2P5/1n3P2/P2NPBPP/RNK3QR w KQkq - 0 9,d2b3,16,-104
brnqkbr1/p1pp1ppp/1p2p1n1/8/4P3/5PN1/PPPP2PP/BRNQKBR1 w KQkq - 0 4,c1d3,19,-58
bbqr2kr/p2ppppp/5nn1/1ppP4/2P5/1P6/P3PPPP/BBQRNNKR w KQkq - 1 5,h2h4,13,+267
rnbkrnqb/ppppp1pp/8/5p2/8/6P1/PPPPPP1P/RNBKRNQB w KQkq - 0 2,f2f4,18,+13
1b3rk1/p1n2ppp/1pqr4/2p5/2Pp1Q2/1P1P2P1/P1N1bP1P/1BR1R1K1 b - - 4 18,e2f3,10,-2758
1k6/pb1np1b1/1p6/3pP1P1/3P1p1p/1N5P/PP5r/K2R2R1 w - - 1 28,g1f1,13,-222
bk1rq2b/p1p5/1p5p/4p1p1/8/1P2P1P1/PBP2RBP/2K2R2 w - - 0 24,g2a8,10,-1333
2krn3/ppppq3/6p1/2P2p2/2NPpP2/1P2P3/P4KB1/7R b - - 2 24,g6g5,8,-6772
qr2kbr1/pb1ppppp/1p4n1/2pP4/1nP5/P3P1N1/1P1K1PPP/QRBN1BR1 b kq - 0 7,b4d5,13,+202
rn3rk1/1p3pp1/p1b3p1/3p4/8/q5N1/N1P2PPP/1K1RBQR1 b - - 3 14,c6b5,19,-46
8/6pk/p7/1p6/6RP/1P4K1/P7/8 b - - 1 46,h7h6,10,+4536
nrknbqrb/pppp2pp/8/4pp2/3P4/1NN5/PPP1PPPP/1RK1BQRB b KQkq - 0 3,e5d4,19,-63
r4krb/1p6/1n1qp2p/BPpp1pp1/p7/3PP1P1/1PP2P1P/R3QKRB b KQkq - 1 14,h8b2,13,-350
rqkbr1bn/pp1n3p/6p1/3ppp2/4P3/2P2P1Q/PP3BPP/R1KBRN1N b KQkq - 0 8,a7a5,19,-89
4rrk1/pb3n1p/1p1p1pp1/2qP1N2/4P3/1P3P2/P2Q1NPP/2R3K1 b - - 1 20,c5a3,10,-508
1qnrbrk1/ppn2pbp/2p3p1/3p4/3P4/1P2P1P1/P2P1P1P/1QNRBRKB w - - 1 9,h1g2,10,-1045
n5r1/1pk4p/p1n2N2/4pN2/8/2P2P2/PP4PP/3R2K1 b - - 0 23,g8f8,10,+1613
bbr1qnkr/p1p1pppp/3p4/1p1Pn3/4PP2/8/PPP3PP/BBRNQNKR b KQkq - 0 5,e5g6,19,+1
2kr4/pp1bp3/1np1q3/4Pnpp/3P4/1PPB4/P1NR3P/2K2Q1N w - - 1 18,c3c4,19,+77
RkB1bnr1/1pp2ppp/6n1/2b1p3/3p4/2P2PB1/3PPNPP/1K1Q1NR1 b Kk - 0 13,b8a8,10,+6095
nqbrkbr1/pp2pppp/2p3n1/8/B3N3/8/PPPP1PPP/NQBRK1R1 b KQkq - 1 5,b8e5,10,-536
rkrqbbnn/pppp1ppp/4p3/8/8/5NN1/PPPPPPPP/RKRQBB2 b KQkq - 1 2,d7d5,19,+5
brknrbqn/ppppp1pp/5p2/8/1P3P2/8/P1PPP1PP/BRKNRBQN b KQkq - 0 2,g8a2,19,-10
1rk2qnr/ppp3p1/3ppbb1/5p1p/n3P2P/1N1P1B2/PPP1QPP1/1K1RB1NR w kq - 3 9,e4f5,16,+165
1r1kqr2/pp3bbp/1npnp1p1/3p1p2/3P1P2/1N2P1P1/PPPNQ1BP/2KR1RB1 b kq - 0 10,d8c7,19,-12
nrqbb1kr/pppppppp/6n1/8/8/6N1/PPPPPPPP/NRQBB1KR w KQkq - 2 2,e2e3,19,+22
8/p2r4/1p1k1bpp/1P3p2/2p5/5NP1/P1K1P1BP/8 w - - 4 37,e2e4,10,-3266
3r4/4q3/p2p1p1k/1ppR2p1/2P4p/4P2P/PP1R1PP1/3Q2K1 b - - 1 29,b5c4,10,+3033
6k1/1p4p1/5n1p/p3N3/P2P4/1r3K2/7P/8 w - - 0 37,f3f4,10,-4857
2r1knrb/pp1bq2p/1n2ppp1/3pP3/3P1P1P/1PP1NBP1/3N4/1RBQK1R1 w KQk - 1 14,c3c4,13,+325
nrkr4/pp2p1pp/1b1P4/4n3/8/6P1/PP5P/N1KRB3 w q - 1 22,d6e7,10,-4715
rqkrnbb1/pppppppp/6n1/8/3P4/6N1/PPP1PPPP/RQKRNBB1 b KQkq - 2 2,c7c6,19,+25
5rk1/p1q1pppp/1p3nn1/2p3Q1/3P4/1P3PP1/P3PPK1/BB1R3R b - - 0 12,c5d4,10,+3494
1bbqr1kr/pp2pppp/1n4n1/3p4/3P4/1N1QN3/PP2PPPP/1BB1R1KR b KQkq - 5 6,h7h5,19,-37
q1kr3b/1pp1nr1p/p1np2p1/4pp2/P3P3/2PPB1PP/1P2NPB1/QR3RK1 b - - 0 15,d8f8,13,+229
rnkbbrnq/ppp1pp1p/3p4/6p1/4P3/6P1/PPPP1P1P/RNKBBRNQ w KQkq - 0 3,g1e2,19,+31
3r3r/6k1/1pb2q2/2pp1p2/P2P1Pp1/1Pn1P1P1/3NQ1B1/R2R2K1 w - - 9 28,e2d3,16,-164
nr1knbrq/pp2p1pp/2p1bp2/8/3B4/1P4P1/P1PPPPBP/NR1KN1RQ w KQkq - 0 6,d4a7,10,+511
r4rk1/ppq3pp/1np1bpn1/3p4/4PP2/2BN2P1/PPP3PQ/R2KRB2 b KQ - 0 13,d5e4,16,-147
rbkr2bq/pppppn1p/4n1p1/4Pp2/3P1P2/2P3P1/PP5P/RBKRNNBQ b KQkq - 0 6,c7c6,13,+220
1qb1rkrb/pppppppp/1n3n2/5P2/2P3P1/4P3/PP1P3P/NQBNRKRB w KQkq - 1 6,g4g5,13,+309
1rkr1n2/pbnppqbp/1pp2pp1/3P4/4PP2/1P2N1P1/P1PR3P/B1KRN1QB b kq - 0 9,c6d5,13,+223
rnnkqrbb/pppp1ppp/4p3/8/4PP2/8/PPPP2PP/RNNKQRBB b KQkq - 0 2,g7g5,19,+31
bk2r1qb/p1pn3p/1p2n1p1/3p4/PP1P2P1/2NN4/2P4P/B1K2RQB b - - 2 15,h8d4,13,-401
rbknrnbq/ppp2ppp/3p4/4p3/3P4/2P1P3/PP3PPP/RBKNRNBQ b KQkq - 0 3,g7g6,19,-7
bnr1krqb/ppp2ppp/2n1p3/3p4/2P2P2/1P4P1/P2PP2P/BNRNKRQB b KQkq - 0 4,d5c4,16,+192
4r3/1k1R4/1pp1P2n/r7/P4N1p/1P5P/1BP3P1/2K1R3 b - - 1 34,b7c8,10,+4496
r4rk1/bpp3pp/p4pn1/P2b4/1P1P1P2/R1PN2P1/3KN2P/5RB1 b - - 0 18,g6e7,19,+74
b2qn1kr/p2p1p1p/1p2p2p/4n3/1P6/3B4/P4PPP/2r2NKR b Kk - 3 14,e5f3,2,#-2
1k1r1r1b/1pp4Q/p1bp4/4p2p/3P1pP1/1PP1nP1P/PB2NR1N/2K5 b - - 3 25,h8f6,13,+271
b2b2k1/p1p2ppp/1pnq1n2/8/2PP4/4QPN1/P1B2KPP/BN6 w - - 4 16,d4d5,16,+152
r1bkq2r/pp3ppp/4nn1b/3p4/3Pp3/1PP1N1P1/P2N1P1P/RBBKQ2R w KQkq - 1 10,f2f4,19,-28
nrkrbn1b/R1ppp2p/1p3qp1/5p2/2N5/1N1P2P1/1PP2P1P/2KRB1QB b Kkq - 0 12,d7d5,13,+348
n1bnr1kr/Bp3ppp/8/3p4/1q1p4/1N6/PP2PPPP/1B1NRQKR b KQkq - 2 7,d8e6,10,+614
1r3rk1/p1pq1bpp/3n1b2/1p3p2/2nPpP2/1B2P3/P2NNBPP/1R2QRK1 w - - 8 14,e1c1,13,-325
brqnnkrb/p2ppppp/8/1pp5/8/5NP1/PPPPPP1P/BRQN1RKB b kq - 1 3,g7g5,19,-26
qnbrnbkr/p1pppppp/8/1p6/8/5N2/PPPPPPPP/QNBR1BKR w KQkq - 0 2,d2d4,19,+46
1k1r2r1/pp1b4/1np3p1/3p2q1/3N1p1p/1PR1PP2/PK3Q1P/2R2N2 b - - 1 26,g8e8,10,-848
8/6p1/p1pk1p1p/P4P2/6r1/8/3B4/3K4 w - - 0 39,d1e2,10,-4140
8/8/2k3p1/1p2Kp1p/1P3P1P/6P1/8/8 b - - 0 42,c6c7,10,+1643
2r3kr/q1pb1p1p/ppnp1npb/4pP2/3PP3/1BP1N3/PP3BPP/NQ1R1R1K w kq - 1 13,a1c2,13,+441
3k1r2/r2n2pp/1pR1Q3/1P6/3b1q2/1P1PRP2/2PK2PP/q7 w - - 4 28,e6e7,1,#+1
4Rrb1/7p/1Q6/P1p2p1n/3p1k2/8/2PP2BP/2K5 b - - 0 34,f8e8,10,+3327
rknnrb1q/p5pp/1p3p2/3ppP2/7P/5P2/PPPP4/RKNNR1BQ b KQkq - 0 9,h8g8,19,-7
kb1rr3/p1p2pp1/Ppb4q/3NBB1p/2P3nP/1P2NQ2/4PPP1/2R2RK1 b - - 0 18,g4e5,10,+410
2kb2r1/pqpp1bpp/1p2npn1/5N2/3pP3/6N1/PPP2PPP/QRK1B1R1 w KQk - 2 10,b2b4,19,-50
rk3br1/pppq2pp/1n2bpn1/3ppN2/4P1P1/1N1P4/PPP1QPBP/RK2B1R1 b KQkq - 0 9,g6f4,13,-291
rk1n1bb1/pp5p/1np2q2/3p4/5P2/1NN5/PPPP4/2K1RBBQ w q - 1 12,g1d4,10,+750
qrk3br/3p2pp/1pp2p2/p1n1p3/P1P1P3/2PPNP2/6PP/QRK1N1R1 b Qkq - 0 12,a8a6,19,+75
r1q2rkb/pp1b1n1p/2pppnp1/5p2/PPPP4/Q1N1P1P1/3N1PBP/R3BRK1 b - - 2 11,e6e5,19,-17
1nq1rrk1/p1pp2pp/1p3pn1/7N/2P5/8/P1P1BPKP/BQ1R1R2 b - - 0 13,e8e2,10,-604
2krr1b1/1p1p4/1pp2pp1/4P3/8/PBP2R2/1P4PP/2KRQ3 w - - 0 19,b3g8,9,+9135
3r4/3Pkp2/7p/3R2pP/8/5KP1/5P2/8 b - - 3 37,d8d7,15,+1
br1r2k1/p1q3pp/1p3p2/1Pb1p2B/2P1P3/2BP4/4QPPP/3R1R1K b - - 6 20,g8h8,16,+220
r1k2r1q/pppb1p1p/2nb1p2/4p3/4P3/3P2P1/PPP1N2P/R1KBBR1Q w KQkq - 2 10,e2c3,19,+53
r1nq2kr/pp3ppp/2b2bn1/3p4/8/2PN1PN1/PP3BPP/RB1Q2KR b KQkq - 2 9,h7h5,19,-69
rnbkrbq1/pppppppp/6n1/8/8/2N5/PPPPPPPP/R1BKRBQN w KQkq - 2 2,d2d4,19,+45
q1nrnkrb/p1pppppp/1p6/8/8/1P4P1/P1PPPP1P/BQNRNKR1 b KQkq - 0 3,d7d5,19,+2
n5r1/k1n5/1p2p3/p3P3/P3pP2/1P2R1p1/1KR3B1/4B3 b - - 3 49,c7d5,10,+4028
n2qnrk1/1Qp1b1pp/5p2/8/3P4/1P1N4/1PP3PP/1R1B1K1R b KQ - 0 11,a8b6,10,+506
4rq2/p2R2pk/1p3p2/2p2P2/5QPp/1NP4P/PP6/6K1 w - - 1 25,f4c7,10,+1249
nrbkn1qr/p1pppp1p/1p4p1/8/6P1/1P1P4/PbP1PP1P/NR1KNBQR w KQkq - 0 5,b1b2,16,-115
2r2b1r/2nk2p1/1pBp3p/pP2pn2/8/2P3P1/1P1B1P1P/2RK2NR b KQ - 1 16,d7d8,16,+103
2r1kq1r/1b1nbpp1/1p2p3/1pp1Pn1p/2P1N1P1/1P3P2/P4Q1P/B1RB1RK1 w kq - 0 16,g4f5,19,-10
bbrkrqnn/p2ppppp/1pp5/8/2P1P3/1P6/P2P1PPP/BBRKRQNN b KQkq - 0 3,e7e5,19,+31
1r2kbrq/ppp1pp1p/3p2p1/4P3/2n1P3/PNPb4/1P3PPP/1RBNR1KQ w kq - 2 10,b1a1,16,-162
1rb1k1r1/pp2ppb1/1npB4/3p3B/8/1N1PN1P1/PPP1PP2/1R3RK1 b q - 0 14,e7d6,16,+147
rkqrbbnn/ppp2ppp/4p3/3p4/3P4/6N1/PPP1PPPP/RKQRBBN1 w KQkq - 0 3,e2e4,19,+22
rk3r2/p1b3np/bpp1p1p1/4Pp2/2P2P2/1P2NNP1/PK5P/R2B1R2 w kq - 1 15,f3d4,13,+239
5rk1/p1n1Rp1p/1p1p2p1/6N1/8/3P2P1/PbP4P/5RK1 b - - 3 19,c7d5,10,+691
r4r2/pp5R/nkp2bp1/3pN3/N2R1P2/8/PPP3P1/2K5 b - - 3 20,b6a5,13,+204
q7/3k1n2/1Bp1p3/1pPpPp2/5P2/7Q/2P5/6K1 w - - 2 40,h3h7,17,-7
2Q4k/p6p/1pp3p1/8/5P1P/3PNK2/Pq3P2/8 b - - 1 33,h8g7,10,+2694
3r4/pp3qp1/1kp2p1p/3npQ2/6P1/1P6/PP5P/RK3R2 w - - 0 28,f5e5,16,-127
1b1r1rk1/p3pppp/3n1n2/2q5/8/1P1N4/PQP2P1P/BB1RK3 b - - 3 15,c5g5,10,-3015
qr1knbrn/p1ppp1pp/1p3p2/8/1PPPb3/5N2/P3PPPP/QRBK1BRN w KQkq - 1 5,b1b2,19,+11
rqk4r/4b1pp/p1ppbp2/4p3/4P3/2NP1N2/PPP3PP/RQ3RK1 w kq - 1 12,d3d4,19,+38
5nk1/5pp1/7p/3B3P/4R3/2r3P1/P4PK1/8 b - - 0 38,c3c5,16,+217
2r2kr1/p3n1pq/1p6/2p5/2P1P3/P2P2Q1/1P3P1P/RB3KR1 b KQk - 0 20,g8h8,13,+243
qrnbk1br/ppp3pp/3pppn1/8/3PP3/4BP2/PPP3PP/QRNBKN1R w KQkq - 0 5,c1d3,19,+53
1qr2rk1/p4ppp/1nbbp1n1/1p1p4/1PpP4/P1B1P1P1/1QP2PBP/N1R1K1RN w - - 3 11,b2b1,10,-672
